"","col","row","sample_id","sizeFactor","cluster.init","spatial.cluster"
"Gene_26",9.92782201392726,14.5486616264315,"sample01",1.18361854757998,2,2
"Gene_27",9.78148107582894,12.7486656376286,"sample01",0.816381452420022,1,2
"Gene_28",9.30945224073627,14.8028651618851,"sample01",1.18361854757998,2,2
"Gene_29",9.29545976229474,13.3671057423929,"sample01",0.816381452420022,1,2
"Gene_30",8.91460455539478,13.9259012873825,"sample01",1.18361854757998,2,2
"Gene_31",8.68617981517891,13.7960341260781,"sample01",0.816381452420022,1,2
"Gene_32",8.36114598141446,13.9125743821434,"sample01",1.18361854757998,2,2
"Gene_33",7.78123791973594,14.4767990975155,"sample01",0.816381452420022,1,2
"Gene_34",8.11132334897432,13.2712839186455,"sample01",1.18361854757998,2,2
"Gene_35",9.23124664958434,11.1554751433598,"sample01",0.816381452420022,1,2
"Gene_36",7.35614009550685,13.4739913650471,"sample01",1.18361854757998,2,2
"Gene_37",9.81814770485766,10.2098687362444,"sample01",0.816381452420022,1,2
"Gene_38",8.7740845348313,11.245522572427,"sample01",1.18361854757998,2,2
"Gene_39",6.62546696367293,13.0191082116153,"sample01",0.816381452420022,1,2
"Gene_40",7.94676679743327,11.6146804375708,"sample01",1.18361854757998,2,2
"Gene_41",7.26946706432321,11.8798344759175,"sample01",0.816381452420022,1,2
"Gene_42",7.48438658152712,11.5061057347671,"sample01",1.18361854757998,2,2
"Gene_43",8.057455426577,11.0014513310952,"sample01",0.816381452420022,1,2
"Gene_44",7.42137668685994,11.1285223023125,"sample01",1.18361854757998,2,2
"Gene_45",7.10166576902791,11.0549073890287,"sample01",0.816381452420022,1,2
"Gene_46",7.72921194831962,10.6667635318213,"sample01",1.18361854757998,2,2
"Gene_47",5.4446741696428,11.028865710475,"sample01",0.816381452420022,1,2
"Gene_48",8.48040646191139,10.2431521617018,"sample01",1.18361854757998,2,2
"Gene_49",8.91998289078338,10.1031291297876,"sample01",0.816381452420022,1,2
"Gene_50",8.98492431998845,10.032222476322,"sample01",1.18361854757998,2,2
"Gene_51",6.90669658962778,9.90180643881006,"sample01",0.816381452420022,1,2
"Gene_52",5.03488232226085,9.52588874654987,"sample01",1.18361854757998,2,2
"Gene_53",6.14716990227395,9.3835035860246,"sample01",0.816381452420022,1,2
"Gene_54",5.33872940102588,8.94720560830805,"sample01",1.18361854757998,2,2
"Gene_55",7.74857348684655,9.3389215288343,"sample01",0.816381452420022,1,2
"Gene_56",6.37548438790474,8.68078420356418,"sample01",1.18361854757998,2,2
"Gene_57",7.03184531333338,8.70100113360962,"sample01",0.816381452420022,1,2
"Gene_58",8.48816764670766,9.22059625127185,"sample01",1.18361854757998,2,2
"Gene_59",7.51814180902821,8.51410362703092,"sample01",0.816381452420022,1,2
"Gene_60",6.12081573190489,7.3293769028299,"sample01",1.18361854757998,2,2
"Gene_61",8.4032257083536,8.74428281759993,"sample01",0.816381452420022,1,2
"Gene_62",8.07499858841927,8.27775057866967,"sample01",1.18361854757998,2,2
"Gene_63",6.95896664862432,6.91032881935248,"sample01",0.816381452420022,1,2
"Gene_64",7.75930487041659,7.41409997170206,"sample01",1.18361854757998,2,2
"Gene_65",7.26151807471551,6.40167675087167,"sample01",0.816381452420022,1,2
"Gene_66",8.0115404321437,7.01124476011505,"sample01",1.18361854757998,2,2
"Gene_67",7.63769033122386,5.90835963046852,"sample01",0.816381452420022,1,2
"Gene_68",7.8578855088664,5.67785284146353,"sample01",1.18361854757998,2,2
"Gene_69",8.57257362417137,6.59218465639595,"sample01",0.816381452420022,1,2
"Gene_70",9.19904818826256,7.685801720946,"sample01",1.18361854757998,2,2
"Gene_71",9.1621975721038,6.9696485768409,"sample01",0.816381452420022,1,2
"Gene_72",9.28829352766234,6.59864572432154,"sample01",1.18361854757998,2,2
"Gene_73",9.7500257442905,8.26139086253003,"sample01",0.816381452420022,1,2
"Gene_74",9.95231945638442,9.40024475080704,"sample01",1.18361854757998,2,2
"Gene_75",9.93288254388029,5.7702533178501,"sample01",0.816381452420022,1,2
"Gene_76",10.0674467862267,8.58411771093323,"sample01",1.18361854757998,2,2
"Gene_77",10.3540629567397,6.82526975751126,"sample01",0.816381452420022,1,2
"Gene_78",10.6782481102343,6.15346382323787,"sample01",1.18361854757998,2,2
"Gene_79",10.902255746952,6.28085115595006,"sample01",0.816381452420022,1,2
"Gene_80",10.867307120918,7.21072185474201,"sample01",1.18361854757998,2,2
"Gene_81",11.3511301314871,6.46342378913188,"sample01",0.816381452420022,1,2
"Gene_82",11.7170724388042,6.24013581649094,"sample01",1.18361854757998,2,2
"Gene_83",12.1782916315036,5.93440592125451,"sample01",0.816381452420022,1,2
"Gene_84",12.5227228066644,5.9341461040345,"sample01",1.18361854757998,2,2
"Gene_85",12.3131447773617,6.75164267822863,"sample01",0.816381452420022,1,2
"Gene_86",12.4612467579174,6.97045454150605,"sample01",1.18361854757998,2,2
"Gene_87",12.8369198740685,6.92859408857148,"sample01",0.816381452420022,1,2
"Gene_88",13.1140734449595,7.03073696767547,"sample01",1.18361854757998,2,2
"Gene_89",12.3354119685053,8.04035667858018,"sample01",0.816381452420022,1,2
"Gene_90",11.9483445225134,8.56546432067398,"sample01",1.18361854757998,2,2
"Gene_91",13.7374247288278,7.59810297167841,"sample01",0.816381452420022,1,2
"Gene_92",12.7263405050306,8.48310488074134,"sample01",1.18361854757998,2,2
"Gene_93",11.56185102427,9.25655566072263,"sample01",0.816381452420022,1,2
"Gene_94",11.1376178868637,9.54456649955448,"sample01",1.18361854757998,2,2
"Gene_95",10.6141340848239,9.79829891570209,"sample01",0.816381452420022,1,2
"Gene_96",12.545597667689,9.33950866457009,"sample01",1.18361854757998,2,2
"Gene_97",14.5745464785534,9.11832843274247,"sample01",0.816381452420022,1,2
"Gene_98",10.861785845062,9.89001960253594,"sample01",1.18361854757998,2,2
"Gene_99",11.8658213331795,9.88142356494434,"sample01",0.816381452420022,1,2
"Gene_100",13.3046737390955,10,"sample01",1.18361854757998,2,2
"Gene_101",26.3713195235152,10,"sample01",0.816381452420022,2,1
"Gene_102",29.6402932600965,10.2948993146398,"sample01",1.18361854757998,2,1
"Gene_103",27.0703877251846,10.2642211707529,"sample01",0.816381452420022,2,1
"Gene_104",26.6743647784737,10.3227073602419,"sample01",1.18361854757998,2,1
"Gene_105",26.8964956582039,10.4920726341886,"sample01",0.816381452420022,2,1
"Gene_106",28.6989712133644,11.2148593002069,"sample01",1.18361854757998,2,1
"Gene_107",28.9620123500783,11.586150476571,"sample01",0.816381452420022,2,1
"Gene_108",29.2553439025535,12.0255525571081,"sample01",1.18361854757998,2,1
"Gene_109",27.3198110771126,11.2907082200412,"sample01",0.816381452420022,2,1
"Gene_110",28.4639106354185,12.2261201937818,"sample01",1.18361854757998,2,1
"Gene_111",27.9807517980479,12.1946810515826,"sample01",0.816381452420022,2,1
"Gene_112",25.6582911058841,10.5523718241547,"sample01",1.18361854757998,2,1
"Gene_113",28.100106783723,12.9559458477342,"sample01",0.816381452420022,2,1
"Gene_114",27.0383469362173,12.2068268077172,"sample01",1.18361854757998,2,1
"Gene_115",27.5053294228651,13.0838067538967,"sample01",0.816381452420022,2,1
"Gene_116",26.6200813969086,12.2750859864102,"sample01",1.18361854757998,2,1
"Gene_117",26.4696051661607,12.3685518974103,"sample01",0.816381452420022,2,1
"Gene_118",26.7680896069456,13.2999872619111,"sample01",1.18361854757998,2,1
"Gene_119",26.9777574351889,14.3306847027457,"sample01",0.816381452420022,2,1
"Gene_120",26.3520574486484,13.5390034587965,"sample01",1.18361854757998,2,1
"Gene_121",25.8359612415586,12.6884691306286,"sample01",0.816381452420022,2,1
"Gene_122",25.3601245022134,11.4844534165015,"sample01",1.18361854757998,2,1
"Gene_123",25.8339872382947,14.7297766623337,"sample01",0.816381452420022,2,1
"Gene_124",25.5498277093557,14.9300685762883,"sample01",1.18361854757998,2,1
"Gene_125",25.1822530721636,13.8259628284904,"sample01",0.816381452420022,2,1
"Gene_126",24.9261163703755,14.6561513998974,"sample01",1.18361854757998,2,1
"Gene_127",24.8325114392263,12.1067742917048,"sample01",0.816381452420022,2,1
"Gene_128",24.5989167035397,12.7895956010881,"sample01",1.18361854757998,2,1
"Gene_129",24.4289253065961,12.7292534572026,"sample01",0.816381452420022,2,1
"Gene_130",24.3280022542045,12.4306319217107,"sample01",1.18361854757998,2,1
"Gene_131",23.6377047983633,13.9360934890107,"sample01",0.816381452420022,2,1
"Gene_132",23.8805159119731,12.672638755105,"sample01",1.18361854757998,2,1
"Gene_133",23.2953074539654,13.4395603384032,"sample01",0.816381452420022,2,1
"Gene_134",23.3873067710479,12.7932666095674,"sample01",1.18361854757998,2,1
"Gene_135",22.9637997424423,13.0605119096244,"sample01",0.816381452420022,2,1
"Gene_136",22.2298621587491,13.6399186371944,"sample01",1.18361854757998,2,1
"Gene_137",21.8404093743739,13.6463619616719,"sample01",0.816381452420022,2,1
"Gene_138",23.2304435109458,11.7978585089458,"sample01",1.18361854757998,2,1
"Gene_139",22.8517415186298,11.9219917991487,"sample01",0.816381452420022,2,1
"Gene_140",22.7301471356289,11.7850320225108,"sample01",1.18361854757998,2,1
"Gene_141",21.3854470492169,12.4884377562827,"sample01",0.816381452420022,2,1
"Gene_142",22.4384270111926,11.5336218753393,"sample01",1.18361854757998,2,1
"Gene_143",22.5167486124361,11.2802050679011,"sample01",0.816381452420022,2,1
"Gene_144",22.1196914488909,11.2605534204645,"sample01",1.18361854757998,2,1
"Gene_145",21.1134097592195,11.4146031604336,"sample01",0.816381452420022,2,1
"Gene_146",21.6915104747949,10.9714601762093,"sample01",1.18361854757998,2,1
"Gene_147",21.4916454580069,10.792396817016,"sample01",0.816381452420022,2,1
"Gene_148",22.1039176600812,10.4634059462397,"sample01",1.18361854757998,2,1
"Gene_149",22.9388499477635,10.1968159665572,"sample01",0.816381452420022,2,1
"Gene_150",23.1471407573768,10.0588170067013,"sample01",1.18361854757998,2,1
"Gene_151",22.709562184045,9.92729253616746,"sample01",0.816381452420022,2,1
"Gene_152",22.7296636774095,9.78320916652536,"sample01",1.18361854757998,2,1
"Gene_153",20.4060407320383,9.26491453222424,"sample01",0.816381452420022,2,1
"Gene_154",22.127823166306,9.35129025482321,"sample01",1.18361854757998,2,1
"Gene_155",21.3517569493146,8.92877918764046,"sample01",0.816381452420022,2,1
"Gene_156",22.1127915297235,8.9491420566981,"sample01",1.18361854757998,2,1
"Gene_157",21.7103341427546,8.56029328977998,"sample01",0.816381452420022,2,1
"Gene_158",21.2513014854517,8.06741159578451,"sample01",1.18361854757998,2,1
"Gene_159",21.9030022581202,8.14581762628804,"sample01",0.816381452420022,2,1
"Gene_160",22.6685841118534,8.39493752044651,"sample01",1.18361854757998,2,1
"Gene_161",22.4314477722611,7.98006820178819,"sample01",0.816381452420022,2,1
"Gene_162",22.5687215576699,7.82479749614447,"sample01",1.18361854757998,2,1
"Gene_163",22.1427036668052,7.09700449972105,"sample01",0.816381452420022,2,1
"Gene_164",23.259903533769,7.99182162630736,"sample01",1.18361854757998,2,1
"Gene_165",22.1618424159948,6.27070446406007,"sample01",0.816381452420022,2,1
"Gene_166",23.1700207738572,7.24944872431523,"sample01",1.18361854757998,2,1
"Gene_167",23.1070517856106,6.72131751658077,"sample01",0.816381452420022,2,1
"Gene_168",23.8466942989936,7.67297360661113,"sample01",1.18361854757998,2,1
"Gene_169",23.7779524374389,7.08250281427509,"sample01",0.816381452420022,2,1
"Gene_170",24.2345329747919,7.78832827836862,"sample01",1.18361854757998,2,1
"Gene_171",23.9466155486131,6.18988324083811,"sample01",0.816381452420022,2,1
"Gene_172",24.4485647272148,7.36460634299521,"sample01",1.18361854757998,2,1
"Gene_173",24.3046011412275,5.16339469992025,"sample01",0.816381452420022,2,1
"Gene_174",24.7207538258563,6.48746960374447,"sample01",1.18361854757998,2,1
"Gene_175",24.9778368958392,8.60327965763215,"sample01",0.816381452420022,2,1
"Gene_176",25.1906027191084,5.99875651114742,"sample01",1.18361854757998,2,1
"Gene_177",25.5270975947288,5.27374258482747,"sample01",0.816381452420022,2,1
"Gene_178",25.2891650669853,8.36006341273767,"sample01",1.18361854757998,2,1
"Gene_179",25.9808364061986,5.95693726680165,"sample01",0.816381452420022,2,1
"Gene_180",26.1367487632903,6.34419180285422,"sample01",1.18361854757998,2,1
"Gene_181",26.6388667974093,5.71027453727202,"sample01",0.816381452420022,2,1
"Gene_182",26.6567383866824,6.37224896238531,"sample01",1.18361854757998,2,1
"Gene_183",26.533628991717,7.13761332158589,"sample01",0.816381452420022,2,1
"Gene_184",26.4932531152213,7.59333487605299,"sample01",1.18361854757998,2,1
"Gene_185",27.5241233931595,6.45536466827818,"sample01",0.816381452420022,2,1
"Gene_186",27.7051561700494,6.67022676083702,"sample01",1.18361854757998,2,1
"Gene_187",27.8251465650037,6.94134052226147,"sample01",0.816381452420022,2,1
"Gene_188",27.0864427810596,8.01058082657353,"sample01",1.18361854757998,2,1
"Gene_189",26.3193936639452,8.89289726320592,"sample01",0.816381452420022,2,1
"Gene_190",26.6389009524254,8.79330279426001,"sample01",1.18361854757998,2,1
"Gene_191",28.8813938328632,7.50557964659701,"sample01",0.816381452420022,2,1
"Gene_192",27.6012025501831,8.55272976897226,"sample01",1.18361854757998,2,1
"Gene_193",27.4934958720384,8.8130907735295,"sample01",0.816381452420022,2,1
"Gene_194",28.8352167530747,8.46461082320398,"sample01",1.18361854757998,2,1
"Gene_195",27.2549192270542,9.25941310808131,"sample01",0.816381452420022,2,1
"Gene_196",29.3534133694653,8.87044529990985,"sample01",1.18361854757998,2,1
"Gene_197",28.2314068052182,9.37719738650369,"sample01",0.816381452420022,2,1
"Gene_198",25.7942134505754,9.8986431356861,"sample01",1.18361854757998,2,1
"Gene_199",27.0313143448343,9.87090617455991,"sample01",0.816381452420022,2,1
"Gene_200",28.5405486156204,10,"sample01",1.18361854757998,2,1
