	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
10	-0.47534138	-0.5745109	1.0586333	-0.081863165	-0.67151284	0.9833618	-0.38226455	0.0442947	0.9495024	-0.7589924	-0.5069002	-0.37284565	0.87617916	-0.32360297	0.53192425	-0.2576834	2.8382556	0.8939909	-2.7655056	2.6314423	-2.034228	-1.4815106	2.678538	1.9585963	-1.9226547	-2.812946	-1.5723112	-0.20788197	2.333767	2.8713875	2.102162	3.2024543
11	-0.16909999	-0.41056186	1.2413471	-0.317043	-0.6849569	1.307532	-0.079689145	-0.36825752	0.90523154	-0.813836	-0.21042484	0.3090109	1.1173862	-0.6486834	1.6212171	-0.4826811	2.8645782	0.84935075	-2.8331122	2.5629117	-2.3925169	-1.239934	3.1562138	1.922056	-1.7828077	-2.9143112	-1.3546275	-0.13515295	2.3456235	2.9793475	2.0739079	3.7379627
12	-0.4146285	-0.54732394	1.1592001	-0.21473235	-0.68673855	1.1167557	-0.32758003	-0.08874112	0.96813005	-0.7846445	-0.4461974	-0.20546359	0.88326454	-0.44581354	0.90725476	-0.30443335	2.9262319	1.0204006	-2.8999922	2.7490017	-2.1467268	-1.4556707	2.9875631	1.9832928	-1.9094996	-2.9759905	-1.4945468	-0.31227735	2.4725578	3.0763645	2.0936291	3.5267189
13	-0.4327705	-0.55819595	1.1620898	-0.22989303	-0.68980587	1.1109834	-0.3514803	-0.06250256	0.97798836	-0.7840017	-0.46219158	-0.23535573	0.8312216	-0.42977154	0.87227726	-0.27743793	2.9460957	1.0936475	-2.9329119	2.790822	-2.122985	-1.467165	3.0155787	2.0028458	-1.9151902	-2.9865007	-1.4708043	-0.38679785	2.5247424	3.1101813	2.0880644	3.5605152
14	-0.2556749	-0.46761376	1.3665183	-0.51402926	-0.721823	1.401482	-0.24013245	-0.3295744	0.992175	-0.83026326	-0.27421492	0.27549332	0.7065921	-0.6504418	1.7722019	-0.3568644	2.9061096	1.4712673	-2.9994335	2.7712634	-2.2590473	-1.2617142	3.3641815	2.0481226	-1.6716079	-2.8973668	-1.0850177	-0.73239094	2.6727386	3.0914638	1.9923072	3.9017887
15	-0.2838747	-0.48569036	1.4042494	-0.5649308	-0.7325165	1.4280584	-0.28860033	-0.31417787	1.019062	-0.8346759	-0.2957564	0.2597203	0.56476426	-0.6494887	1.8131675	-0.30651844	2.897937	1.5908282	-3.015714	2.7987878	-2.212939	-1.257389	3.378864	2.0644896	-1.637464	-2.8762097	-1.0220424	-0.858655	2.7265186	3.0955124	1.9654512	3.9085991
16	-0.31859177	-0.50712013	1.431717	-0.59992874	-0.7410469	1.4409493	-0.3363521	-0.2882771	1.0448309	-0.8370421	-0.32536578	0.22102956	0.43575424	-0.6406012	1.8115935	-0.25083107	3.040204	1.7897768	-3.1891646	2.9748523	-2.2696538	-1.3172369	3.555501	2.1919966	-1.6938068	-3.0057693	-1.0136465	-1.0417671	2.9253974	3.26559	2.0359416	4.115271
17	-0.4952972	-0.59496605	1.1604296	-0.27040052	-0.6983896	1.0779687	-0.43140465	0.044049878	1.0083997	-0.77911204	-0.51795685	-0.34330165	0.64765	-0.36042917	0.71820164	-0.17117018	2.7409432	1.1837189	-2.757667	2.650191	-1.8506858	-1.3769324	2.7685459	1.8917065	-1.7821779	-2.7285075	-1.3005468	-0.5462165	2.4351456	2.9080756	1.9058065	3.2869763
18	-0.45798838	-0.58224565	1.2933551	-0.44527835	-0.7227385	1.2332304	-0.42318863	-0.06777722	1.0503709	-0.80658257	-0.47395164	-0.18333948	0.49489772	-0.47386682	1.1305772	-0.15768284	2.7039757	1.4624676	-2.8139677	2.7026243	-1.818853	-1.2922132	2.9418879	1.9057611	-1.6434643	-2.7005854	-1.0631588	-0.83979434	2.5656657	2.9447715	1.7994066	3.4482172
19	-0.405725	-0.5610027	1.5032728	-0.6844719	-0.762768	1.472844	-0.453385	-0.2115829	1.1119236	-0.8427814	-0.40033317	0.114650466	0.061509375	-0.61528754	1.8064243	-0.06658584	3.0272925	2.1905184	-3.2653952	3.0954614	-2.0716624	-1.2959274	3.5656753	2.2810745	-1.6144471	-2.956633	-0.80716276	-1.539414	3.1412024	3.3260772	1.9264436	4.155277
20	-0.4355371	-0.5788831	1.507147	-0.6916785	-0.76589453	1.4618531	-0.48271143	-0.17346394	1.1277722	-0.8416357	-0.42908973	0.053903025	-0.017225623	-0.595847	1.7443732	-0.008554697	2.9918425	2.3013515	-3.2583182	3.1074216	-1.9627374	-1.2790382	3.5202775	2.2823293	-1.5793978	-2.9104264	-0.7317445	-1.6880462	3.186959	3.31673	1.860765	4.11284
21	-0.47313857	-0.59919465	1.448765	-0.6395584	-0.75730395	1.383167	-0.495341	-0.09745616	1.123577	-0.83078855	-0.47264707	-0.0849669	0.058317993	-0.53814304	1.4918975	0.006499848	2.879109	2.271873	-3.152817	3.0354435	-1.7652344	-1.2594877	3.3353975	2.1900525	-1.5392944	-2.795787	-0.68614465	-1.6934242	3.1153476	3.2161958	1.7566882	3.8999333
22	-0.48341858	-0.6078152	1.5175124	-0.70899343	-0.77213395	1.4468725	-0.5320951	-0.10510802	1.1556599	-0.84020376	-0.47471607	-0.04530406	-0.16050714	-0.5626064	1.6508745	0.10354837	3.009859	2.5758975	-3.3349736	3.219131	-1.8006266	-1.2845044	3.5291197	2.3439455	-1.564063	-2.9058032	-0.6115853	-2.0100856	3.3669949	3.394785	1.782892	4.138924
23	-0.5010261	-0.61851084	1.5218387	-0.7163446	-0.7746541	1.4413986	-0.55054164	-0.07711172	1.1664224	-0.8396883	-0.4914397	-0.08151221	-0.21402586	-0.5492699	1.6161704	0.14900877	2.9770625	2.599871	-3.309438	3.2036057	-1.7406764	-1.2717688	3.4852335	2.3260343	-1.5437136	-2.8688347	-0.5804856	-2.0490851	3.362743	3.369373	1.7444351	4.089353
24	-0.523901	-0.62808025	1.4169453	-0.6216824	-0.75649136	1.322845	-0.5373804	0.0040391735	1.1369903	-0.82248306	-0.524148	-0.21821892	-0.0139481425	-0.4724539	1.2755088	0.09487838	2.8180015	2.2974312	-3.1019979	3.0235405	-1.5791646	-1.2693844	3.2077959	2.1272368	-1.5345829	-2.7256799	-0.657858	-1.734438	3.0836384	3.1843967	1.6884886	3.7379382
25	-0.54014194	-0.6379686	1.4202144	-0.63144714	-0.7591543	1.3167113	-0.55589443	0.03484293	1.1471772	-0.8218334	-0.5391638	-0.24872184	-0.0778209	-0.456419	1.2399322	0.14052334	2.8470697	2.3942804	-3.1520302	3.080892	-1.5559758	-1.2790012	3.247395	2.1616077	-1.5460461	-2.7487295	-0.6353167	-1.8339329	3.1522121	3.2392702	1.6868092	3.7822104
26	-0.56167465	-0.65843266	1.648799	-0.8222116	-0.80413634	1.5320554	-0.65103114	-0.010588288	1.2457277	-0.8527608	-0.5369645	-0.10967243	-0.5824198	-0.55615973	1.8026614	0.4586498	2.6786976	2.6394415	-3.045421	2.9828773	-1.4202554	-1.124851	3.1610405	2.1457267	-1.3597083	-2.545465	-0.38835642	-2.176442	3.1949751	3.0971377	1.4773024	3.7076857
27	-0.56763494	-0.6571926	1.4814641	-0.6999701	-0.7743489	1.3615322	-0.6032319	0.06831987	1.1873422	-0.82915694	-0.55988216	-0.25984728	-0.30043405	-0.45910245	1.3231473	0.27953565	2.6726272	2.525527	-3.0277767	2.982821	-1.3540194	-1.1711082	3.0973203	2.0869837	-1.4219292	-2.5601156	-0.4772107	-2.0286326	3.1062617	3.114663	1.512064	3.6045232
28	-0.57761246	-0.66176826	1.4466102	-0.6729764	-0.7691519	1.3204805	-0.6037656	0.102887765	1.1792228	-0.8231236	-0.5722858	-0.30526185	-0.26018476	-0.42681545	1.203021	0.2729858	2.697866	2.5427058	-3.059406	3.020453	-1.3402888	-1.1932402	3.1135325	2.0973682	-1.4546926	-2.5881128	-0.5015651	-2.0345	3.125355	3.160047	1.5310221	3.6180992
29	-0.59128726	-0.67096156	1.4671994	-0.6973113	-0.7748546	1.3323685	-0.62385845	0.12517548	1.1955942	-0.8251938	-0.5835772	-0.31862974	-0.34191155	-0.42144012	1.2167714	0.33596736	2.8071725	2.8023026	-3.226022	3.199264	-1.3352253	-1.2227515	3.2720046	2.2150548	-1.5025151	-2.6822565	-0.4599736	-2.2786388	3.3364904	3.3355916	1.5580997	3.7993288
30	-0.61094934	-0.6852541	1.5256746	-0.7521967	-0.7880759	1.3775864	-0.6596203	0.14789058	1.2304565	-0.83225524	-0.59764934	-0.31890672	-0.4936219	-0.43045712	1.3123107	0.46218622	2.6966314	2.9034963	-3.1612995	3.15164	-1.2322109	-1.1395026	3.2048295	2.1773036	-1.418813	-2.5557914	-0.34677756	-2.3981054	3.3263996	3.2561307	1.4531677	3.715593
31	-0.6073568	-0.67864984	1.4205219	-0.66437846	-0.7686873	1.2754673	-0.62934744	0.17897576	1.1864576	-0.81668246	-0.6021665	-0.380785	-0.30754185	-0.37082607	1.048442	0.34093738	2.6629379	2.674912	-3.0652053	3.0514562	-1.2046485	-1.1700816	3.0777688	2.0937626	-1.4570694	-2.5410893	-0.45685944	-2.1603158	3.1686645	3.1924224	1.4844874	3.5751896
32	-0.60994285	-0.6778626	1.374274	-0.6230941	-0.76056564	1.2278782	-0.62159956	0.20177104	1.1688442	-0.8089678	-0.60761404	-0.41350865	-0.23229074	-0.33769053	0.924214	0.3061409	2.6488585	2.594619	-3.029885	3.019552	-1.188715	-1.177394	3.0216262	2.0673075	-1.4824888	-2.522511	-0.5017474	-2.0646946	3.1160462	3.1663609	1.5009345	3.520702
33	-0.62447435	-0.6882082	1.4024868	-0.65873724	-0.768163	1.246377	-0.6442938	0.22571991	1.1897757	-0.8123293	-0.6192696	-0.42380184	-0.33530718	-0.3335693	0.9511248	0.38225406	2.57446	2.6598184	-2.9804754	2.9844472	-1.096598	-1.1261907	2.9663858	2.0375545	-1.4307147	-2.4461195	-0.43025845	-2.1415598	3.1027734	3.1220002	1.4344919	3.4521894
34	-0.66832453	-0.721923	1.5584128	-0.7985406	-0.8021146	1.368858	-0.7245139	0.27948102	1.2805561	-0.831947	-0.6504742	-0.41712725	-0.66632843	-0.36528808	1.2151397	0.711658	2.6778796	3.1728218	-3.2439876	3.2838614	-1.0704781	-1.0907996	3.251654	2.2104924	-1.4431484	-2.5177302	-0.25466174	-2.5940728	3.4548209	3.3613706	1.429397	3.7416406
35	-0.6644486	-0.71678543	1.4869884	-0.7500757	-0.78968304	1.301693	-0.7056166	0.295697	1.250395	-0.8218936	-0.6514336	-0.45109951	-0.5778846	-0.32383305	1.0398698	0.61759925	2.636399	3.0665147	-3.165709	3.2138824	-1.022044	-1.0922092	3.1488519	2.1642497	-1.4532094	-2.4829	-0.29789618	-2.4857347	3.368323	3.3084266	1.431835	3.6409676
36	-0.6353275	-0.6906358	1.3255097	-0.59569883	-0.75593305	1.1632364	-0.6413137	0.2791477	1.1646904	-0.79820704	-0.6336777	-0.4849332	-0.24939066	-0.26341474	0.727755	0.353326	2.4409	2.4159107	-2.7917483	2.8092155	-0.991351	-1.087879	2.7149189	1.9158131	-1.4381531	-2.2898262	-0.49975827	-1.883976	2.887731	2.946761	1.4079367	3.2006412
37	-0.7223129	-0.7581798	1.6229892	-0.8567643	-0.8213059	1.3876357	-0.788818	0.41323322	1.3441575	-0.8354702	-0.69882876	-0.49228835	-0.8157052	-0.309927	1.1961492	1.0365584	2.40712	3.0594404	-2.980096	3.0611181	-0.8112015	-0.9465754	2.932132	2.012723	-1.3597192	-2.233598	-0.17940389	-2.4449203	3.2162378	3.107346	1.298362	3.3806052
38	-0.7298771	-0.761666	1.5801659	-0.84083456	-0.8163857	1.3396239	-0.7888239	0.45351496	1.3345517	-0.8287123	-0.7086197	-0.52980983	-0.8016181	-0.2618348	1.0521529	1.025422	2.4427698	3.1217077	-3.0253234	3.1174023	-0.7895258	-0.95944965	2.955544	2.0419955	-1.4009778	-2.2601802	-0.1883022	-2.4773679	3.274531	3.1610143	1.3278589	3.422636
39	-0.70759165	-0.7426659	1.4602572	-0.7607254	-0.79336035	1.2428559	-0.7467493	0.4268391	1.2714419	-0.8132386	-0.6934913	-0.54528534	-0.6643058	-0.22007072	0.8237351	0.78294665	2.5801911	3.2048054	-3.1504648	3.2547066	-0.81384295	-1.0391679	3.0479567	2.1441395	-1.5114467	-2.3849683	-0.25995928	-2.5209095	3.409836	3.3169856	1.4343576	3.5589936
40	-0.7074695	-0.740625	1.4187131	-0.7335127	-0.7865659	1.202908	-0.74016726	0.44084942	1.2550021	-0.8064637	-0.69533104	-0.5640027	-0.62644565	-0.18807209	0.7201383	0.74250126	2.7015302	3.3209538	-3.2854838	3.3963041	-0.84518796	-1.0943373	3.1646335	2.2401953	-1.5947554	-2.4942558	-0.29305092	-2.6021442	3.552852	3.4628966	1.5128931	3.7088907
41	-0.7015674	-0.7341012	1.3644805	-0.6897781	-0.7762331	1.1550778	-0.72548497	0.4419256	1.2286606	-0.797842	-0.6922943	-0.57771844	-0.55528206	-0.15853369	0.60750425	0.66530013	2.458725	2.9208133	-2.9571142	3.0579925	-0.7729261	-1.0131949	2.8233638	2.02865	-1.4798318	-2.264966	-0.32300487	-2.2689934	3.1803167	3.1249208	1.3993403	3.335315
42	-0.755031	-0.7732733	1.4630197	-0.8000871	-0.80429107	1.2056266	-0.7978604	0.57933235	1.3119906	-0.80757576	-0.73792934	-0.6275311	-0.7814843	-0.102543235	0.65316045	1.0452542	2.4008017	3.0892918	-2.9710214	3.0955503	-0.6616641	-0.9411644	2.8104749	1.9990716	-1.4610162	-2.1959338	-0.22565362	-2.3828382	3.2397923	3.1164162	1.3493978	3.3303258
43	-0.76905864	-0.7819568	1.4511125	-0.8064479	-0.8060008	1.1816113	-0.8113703	0.6337942	1.3203833	-0.80348253	-0.7515854	-0.6557499	-0.8058052	-0.049078166	0.5672099	1.123015	2.2709613	2.9012973	-2.806065	2.9366736	-0.6026298	-0.8954642	2.6218195	1.8892168	-1.4174423	-2.0683763	-0.23781271	-2.2127934	3.0575676	2.9418545	1.2946986	3.1335204
44	-0.7490667	-0.764452	1.3608	-0.7367277	-0.78695774	1.113913	-0.7795363	0.5926103	1.2671587	-0.79067695	-0.73613954	-0.6556661	-0.70366377	-0.028170109	0.42597675	0.9165619	2.4350226	3.0259633	-2.9833074	3.1294534	-0.63950527	-0.9736845	2.7518375	2.0194657	-1.5530043	-2.2091444	-0.30658442	-2.2802293	3.236665	3.1290314	1.412418	3.3250785
45	-0.7057195	-0.73052084	1.2565463	-0.6092478	-0.7584936	1.0475688	-0.71641016	0.49008155	1.1876765	-0.77694273	-0.7004228	-0.6276937	-0.46086353	-0.057107925	0.33587468	0.59990185	2.4260588	2.6775866	-2.8641477	2.9890308	-0.74353373	-1.0313351	2.632439	1.9879333	-1.5862004	-2.2102356	-0.46845055	-1.9983195	3.0385551	3.0349555	1.4410003	3.212218
46	-0.7419839	-0.7546218	1.2661136	-0.6653267	-0.7696029	1.0293958	-0.76155674	0.59977114	1.2229731	-0.77352476	-0.73290116	-0.6775645	-0.6139208	0.039073665	0.22843114	0.8004626	2.4481714	2.9103575	-2.95955	3.1208107	-0.6499126	-1.0059032	2.6839042	2.0255072	-1.6225451	-2.2127414	-0.39205143	-2.1521406	3.1871114	3.111103	1.4532044	3.2916677
47	-0.78163266	-0.78214455	1.2834105	-0.7321086	-0.7841052	1.0124824	-0.80990934	0.7356178	1.2685612	-0.77018654	-0.7686654	-0.7287941	-0.7558015	0.15375403	0.112734824	1.0676172	2.2098067	2.6797216	-2.6928923	2.8874273	-0.5473665	-0.92308456	2.4111834	1.8383988	-1.5374444	-1.9849639	-0.34525973	-1.9534272	2.9100301	2.821297	1.3342105	2.9590714
48	-0.7323954	-0.74305946	1.1779606	-0.58277047	-0.75171113	0.9517423	-0.7416873	0.5976173	1.1778625	-0.75652426	-0.72724164	-0.6927163	-0.50493574	0.09225079	0.059867803	0.6854453	2.3096056	2.5768075	-2.7354956	2.8945553	-0.662925	-0.98695266	2.4672062	1.8984393	-1.5747848	-2.0914288	-0.4636246	-1.8843082	2.9146955	2.893292	1.3915298	3.0486107
49	-0.7667257	-0.766045	1.173376	-0.6371464	-0.76140213	0.92007977	-0.7838658	0.7159117	1.2085842	-0.7495472	-0.7582265	-0.7392603	-0.6457014	0.20543173	-0.07780713	0.88940394	2.4170537	2.805981	-2.8965366	3.1476655	-0.6215412	-1.054382	2.5760312	2.0072427	-1.7448913	-2.1708412	-0.44376403	-2.0222356	3.1139991	3.048974	1.4882687	3.1771326
50	-0.7676895	-0.76432836	1.1298121	-0.6070293	-0.7542634	0.87688774	-0.78205144	0.7339498	1.1904696	-0.73947936	-0.7600839	-0.7519022	-0.6249624	0.2480837	-0.16714817	0.86936915	2.4133918	2.721125	-2.8582397	3.1364756	-0.63581306	-1.0800788	2.537467	1.9991877	-1.7782235	-2.169629	-0.48426363	-1.9512296	3.0640035	3.0200355	1.5026824	3.1351945
51	-0.6276471	-0.66436625	1.0235003	-0.23516184	-0.69387597	0.86678016	-0.58819276	0.36356196	1.0250028	-0.73530245	-0.6405063	-0.60781896	0.27091882	-0.04364878	0.052805312	0.1267335	2.590113	1.4967213	-2.6546638	2.7138665	-1.2897158	-1.3399799	2.3614209	1.9022064	-1.8955407	-2.357342	-1.21065	-0.8827842	2.482938	2.7922554	1.749381	2.901473
52	-0.64853346	-0.67711043	1.015669	-0.26314753	-0.6974376	0.84647083	-0.616348	0.41687223	1.0361553	-0.73077714	-0.65874255	-0.6376747	0.15550183	0.012275497	-0.025900185	0.20284192	2.531999	1.6259025	-2.6318116	2.7241068	-1.1569418	-1.288577	2.3287473	1.8879828	-1.8671302	-2.2901533	-1.1129843	-1.0152017	2.5223923	2.791016	1.6755774	2.8864694
53	-0.7524773	-0.7457339	0.99449086	-0.46311337	-0.72456664	0.75468016	-0.7547245	0.72618675	1.1114978	-0.70935774	-0.7488166	-0.76717067	-0.4789608	0.317071	-0.34328407	0.7034659	2.2771723	2.1092963	-2.5022593	2.8588188	-0.70384336	-1.1312032	2.2285464	1.8381535	-1.7948241	-2.0720525	-0.6973403	-1.4525487	2.6412253	2.712952	1.4847105	2.7639997
54	-0.7569497	-0.7459941	0.9480601	-0.4320243	-0.71737427	0.7040376	-0.7583229	0.75773394	1.0922757	-0.69623214	-0.75313586	-0.7823907	-0.48016942	0.37081298	-0.4155239	0.7109835	2.313794	2.0759819	-2.5094194	2.8972378	-0.7261553	-1.1668088	2.2418337	1.8603616	-1.8464278	-2.1113741	-0.74556005	-1.413821	2.64917	2.7352397	1.5240262	2.7731736
55	-0.70657015	-0.70961916	0.9332875	-0.28932703	-0.6969658	0.7252898	-0.6902586	0.6020174	1.0397853	-0.70119655	-0.7100609	-0.73180926	-0.16150182	0.23398753	-0.32182497	0.42492864	2.3481166	1.6726946	-2.4176295	2.666295	-0.921683	-1.2377301	2.129076	1.819807	-1.81707	-2.1465664	-0.9768061	-1.0758529	2.44571	2.6412811	1.5532228	2.6615884
56	-0.75160205	-0.73593587	0.8548571	-0.3275535	-0.6969869	0.6115085	-0.74770296	0.77217835	1.0380862	-0.6709308	-0.7490585	-0.79636025	-0.41086674	0.43234643	-0.51045895	0.6430102	2.3930297	1.917525	-2.4930983	2.9153965	-0.8152495	-1.2514534	2.2489214	1.8977025	-1.9334888	-2.2104313	-0.900157	-1.2446214	2.6274142	2.7541196	1.6158657	2.7505174
57	-0.74055237	-0.7252574	0.81780785	-0.25531554	-0.6850401	0.5805558	-0.7317552	0.74848306	1.0076329	-0.661959	-0.7397645	-0.7932028	-0.32831633	0.42929673	-0.52819383	0.56567055	2.360691	1.7239891	-2.3927774	2.7995603	-0.8637823	-1.2708231	2.1613991	1.8550495	-1.9126394	-2.1947982	-0.98350775	-1.0726254	2.5030239	2.6588287	1.6193583	2.624464
58	-0.62842345	-0.6563466	0.91897583	-0.09010798	-0.6710533	0.75919324	-0.58030796	0.4016071	0.97334045	-0.7084979	-0.64411026	-0.64666903	0.37405685	0.048405465	-0.16117764	0.084288076	2.5191355	1.3157678	-2.524657	2.597341	-1.2984953	-1.3435347	2.2254438	1.8436396	-1.8817947	-2.2918637	-1.2713469	-0.7179468	2.328514	2.6489747	1.7448627	2.7307675
59	-0.7526237	-0.72380495	0.6777487	-0.14304972	-0.6599946	0.41935545	-0.74566066	0.8411001	0.9395843	-0.612921	-0.7499645	-0.8293663	-0.37334728	0.582854	-0.662974	0.5998306	2.3460255	1.517527	-2.2583501	2.7521458	-0.9123876	-1.308091	2.1162674	1.8408692	-1.9455299	-2.2272916	-1.1125605	-0.83005804	2.4061127	2.553042	1.6928333	2.466836
60	-0.6880188	-0.68396586	0.7696466	-0.034511983	-0.6551817	0.5650544	-0.6577387	0.6074962	0.9363338	-0.65638256	-0.6958054	-0.75336814	0.07368789	0.32139882	-0.48920566	0.2814644	2.3866045	1.3258455	-2.2783818	2.5978332	-1.0595853	-1.393735	2.0199525	1.8338062	-1.9310371	-2.2175071	-1.2427595	-0.7149488	2.268459	2.5286071	1.697238	2.4195848
61	-0.74934316	-0.71114886	0.5463605	0.021637335	-0.628732	0.2738482	-0.741651	0.88051295	0.8590734	-0.56293315	-0.74689865	-0.84721386	-0.3458724	0.6812895	-0.7394767	0.55664706	2.300087	1.2619926	-2.0517077	2.607226	-0.94433796	-1.338464	1.9997944	1.7941681	-1.936068	-2.1928885	-1.2431579	-0.5553048	2.2180948	2.3798063	1.7251389	2.2545927
62	-0.73275256	-0.69566	0.51420844	0.12700456	-0.61326265	0.24956267	-0.71959376	0.83794487	0.8245253	-0.5534024	-0.7330659	-0.8399014	-0.23329252	0.6573044	-0.74047303	0.4577902	2.4277923	1.2539428	-2.1131585	2.7093475	-1.0161549	-1.4341923	2.0778832	1.886824	-2.0497868	-2.3104925	-1.3649429	-0.50259745	2.282875	2.4684634	1.8360263	2.324157
63	-0.7409901	-0.69195783	0.38675532	0.22935072	-0.5863155	0.09871122	-0.73385257	0.91320056	0.75532746	-0.49393803	-0.7399296	-0.86337405	-0.3049165	0.7861414	-0.80465055	0.49316058	2.2606864	1.063631	-1.8709972	2.4706538	-0.9514517	-1.359246	1.8941437	1.744208	-1.9272687	-2.1432161	-1.338808	-0.3465166	2.0437646	2.230711	1.7335033	2.0835042
64	-0.7252381	-0.6772447	0.36186853	0.31550032	-0.5720253	0.08180379	-0.7134992	0.87171876	0.7258388	-0.4858973	-0.72703165	-0.8565223	-0.20102853	0.75955486	-0.80293345	0.4063208	2.415391	1.0338267	-1.9297764	2.5787473	-1.0399243	-1.4802722	1.9790825	1.8482274	-2.0705345	-2.2772236	-1.496559	-0.26739502	2.100247	2.323287	1.8666723	2.156061
65	-0.67831004	-0.6543691	0.5133356	0.316067	-0.58939624	0.28564587	-0.64349115	0.6776386	0.77863127	-0.5644132	-0.6884421	-0.79902035	0.18234803	0.5078469	-0.68841636	0.19028896	2.7138147	0.9951223	-2.219079	2.7454565	-1.3357471	-1.7411901	2.1211858	2.062563	-2.3029993	-2.5286791	-1.802289	-0.22554395	2.2268643	2.565882	2.098424	2.3567903
66	-0.6684592	-0.6437141	0.47621626	0.38531736	-0.57589537	0.24980997	-0.6304617	0.6653241	0.7488341	-0.5505805	-0.6806097	-0.79840463	0.24807134	0.5131247	-0.7015238	0.14451317	2.6387742	0.8585297	-2.1045995	2.6005654	-1.3451067	-1.7275474	2.009619	1.993017	-2.2459834	-2.444213	-1.8237102	-0.12407317	2.079913	2.4346304	2.059762	2.2251499
