,x,y,phenotype
189,22.47173082389068,8.180103151373352,type2
190,23.57371807499365,7.703310849800455,type2
191,23.808621337203427,7.88093999746248,type2
192,22.01785098486025,9.039498730104043,type2
193,21.84341796148679,9.262006773382732,type2
194,23.277323017363756,8.923623321792405,type2
195,22.663881845867092,9.308818160804801,type2
196,24.45222210201863,9.141904523897914,type2
197,24.102854322668712,9.476397121477659,type2
198,23.498659615420216,9.777653638484892,type2
199,21.602983526384048,10.0,type2
