x,y,phenotype,niche,type1,type2,patient,1,2
7.101665769027915,11.054907389028664,type1,1,1,0,1,1,0
7.729211948319618,10.666763531821257,type1,1,1,0,1,1,0
5.444674169642801,11.028865710474951,type1,1,1,0,1,1,0
8.480406461911386,10.243152161701794,type1,1,1,0,1,1,0
8.919982890783379,10.103129129787602,type1,1,1,0,1,1,0
8.984924319988448,10.03222247632205,type1,1,1,0,1,1,0
6.90669658962778,9.90180643881006,type1,1,1,0,1,1,0
5.034882322260846,9.525888746549873,type1,1,1,0,1,1,0
6.147169902273948,9.383503586024595,type1,1,1,0,1,1,0
5.338729401025876,8.947205608308055,type1,1,1,0,1,1,0
7.748573486846549,9.338921528834296,type1,1,1,0,1,1,0
6.375484387904737,8.68078420356418,type1,1,1,0,1,1,0
7.031845313333378,8.70100113360962,type1,1,1,0,1,1,0
8.488167646707655,9.220596251271846,type1,1,1,0,1,1,0
7.518141809028213,8.514103627030924,type1,1,1,0,1,1,0
6.120815731904887,7.329376902829905,type1,1,1,0,1,1,0
8.403225708353597,8.744282817599935,type1,1,1,0,1,1,0
8.07499858841927,8.277750578669673,type1,1,1,0,1,1,0
6.958966648624317,6.910328819352476,type1,1,1,0,1,1,0
7.759304870416585,7.414099971702056,type1,1,1,0,1,1,0
7.26151807471551,6.401676750871665,type1,1,1,0,1,1,0
8.011540432143697,7.011244760115052,type1,1,1,0,1,1,0
7.637690331223863,5.908359630468521,type1,1,1,0,1,1,0
7.857885508866397,5.6778528414635305,type1,1,1,0,1,1,0
8.572573624171369,6.592184656395953,type1,1,1,0,1,1,0
9.199048188262564,7.685801720946002,type1,1,1,0,1,1,0
9.162197572103803,6.969648576840903,type1,1,1,0,1,1,0
9.288293527662338,6.598645724321544,type1,1,1,0,1,1,0
9.750025744290497,8.261390862530028,type1,1,1,0,1,1,0
9.95231945638442,9.400244750807042,type1,1,1,0,1,1,0
9.932882543880286,5.770253317850096,type1,1,1,0,1,1,0
10.067446786226691,8.584117710933233,type1,1,1,0,1,1,0
10.354062956739655,6.825269757511261,type1,1,1,0,1,1,0
10.678248110234346,6.153463823237875,type1,1,1,0,1,1,0
10.902255746951978,6.280851155950064,type1,1,1,0,1,1,0
10.867307120917951,7.210721854742006,type1,1,1,0,1,1,0
11.351130131487135,6.463423789131882,type1,1,1,0,1,1,0
11.717072438804232,6.240135816490945,type1,1,1,0,1,1,0
12.178291631503622,5.934405921254507,type1,1,1,0,1,1,0
12.522722806664447,5.934146104034498,type1,1,1,0,1,1,0
12.313144777361703,6.7516426782286345,type1,1,1,0,1,1,0
12.46124675791743,6.970454541506053,type1,1,1,0,1,1,0
12.836919874068457,6.928594088571482,type1,1,1,0,1,1,0
13.114073444959484,7.030736967675473,type1,1,1,0,1,1,0
12.335411968505325,8.040356678580178,type1,1,1,0,1,1,0
11.948344522513372,8.565464320673982,type1,1,1,0,1,1,0
13.737424728827843,7.598102971678415,type1,1,1,0,1,1,0
12.726340505030583,8.483104880741344,type1,1,1,0,1,1,0
11.56185102426998,9.256555660722633,type1,1,1,0,1,1,0
11.137617886863728,9.544566499554476,type1,1,1,0,1,1,0
10.614134084823858,9.798298915702093,type1,1,1,0,1,1,0
12.545597667688952,9.339508664570086,type1,1,1,0,1,1,0
14.574546478553351,9.118328432742471,type1,1,1,0,1,1,0
10.861785845061975,9.890019602535936,type1,1,1,0,1,1,0
11.865821333179465,9.881423564944344,type1,1,1,0,1,1,0
13.304673739095511,10.0,type1,1,1,0,1,1,0
26.37131952351521,10.0,type2,2,0,1,1,0,1
29.64029326009646,10.294899314639846,type2,2,0,1,1,0,1
27.07038772518457,10.264221170752862,type2,2,0,1,1,0,1
26.674364778473677,10.32270736024187,type2,2,0,1,1,0,1
26.896495658203904,10.492072634188627,type2,2,0,1,1,0,1
28.69897121336436,11.214859300206944,type2,2,0,1,1,0,1
28.96201235007828,11.58615047657096,type2,2,0,1,1,0,1
29.255343902553548,12.02555255710806,type2,2,0,1,1,0,1
27.31981107711255,11.29070822004118,type2,2,0,1,1,0,1
28.46391063541853,12.226120193781846,type2,2,0,1,1,0,1
27.980751798047883,12.194681051582617,type2,2,0,1,1,0,1
25.658291105884143,10.552371824154667,type2,2,0,1,1,0,1
28.10010678372304,12.955945847734196,type2,2,0,1,1,0,1
27.038346936217327,12.206826807717244,type2,2,0,1,1,0,1
27.50532942286509,13.08380675389673,type2,2,0,1,1,0,1
26.62008139690857,12.2750859864102,type2,2,0,1,1,0,1
26.469605166160672,12.368551897410333,type2,2,0,1,1,0,1
26.768089606945622,13.299987261911134,type2,2,0,1,1,0,1
26.97775743518895,14.33068470274566,type2,2,0,1,1,0,1
26.35205744864844,13.53900345879648,type2,2,0,1,1,0,1
25.83596124155864,12.688469130628569,type2,2,0,1,1,0,1
25.360124502213377,11.484453416501465,type2,2,0,1,1,0,1
25.833987238294657,14.729776662333672,type2,2,0,1,1,0,1
25.549827709355714,14.930068576288251,type2,2,0,1,1,0,1
25.18225307216361,13.825962828490397,type2,2,0,1,1,0,1
24.926116370375517,14.656151399897375,type2,2,0,1,1,0,1
24.832511439226288,12.106774291704763,type2,2,0,1,1,0,1
24.598916703539665,12.789595601088129,type2,2,0,1,1,0,1
24.428925306596124,12.729253457202612,type2,2,0,1,1,0,1
24.328002254204456,12.430631921710717,type2,2,0,1,1,0,1
23.637704798363348,13.936093489010725,type2,2,0,1,1,0,1
23.88051591197309,12.672638755104996,type2,2,0,1,1,0,1
23.29530745396539,13.439560338403156,type2,2,0,1,1,0,1
23.38730677104786,12.793266609567413,type2,2,0,1,1,0,1
22.963799742442266,13.060511909624378,type2,2,0,1,1,0,1
22.229862158749132,13.639918637194448,type2,2,0,1,1,0,1
21.840409374373944,13.64636196167185,type2,2,0,1,1,0,1
23.23044351094577,11.797858508945778,type2,2,0,1,1,0,1
22.851741518629787,11.921991799148692,type2,2,0,1,1,0,1
22.730147135628904,11.785032022510777,type2,2,0,1,1,0,1
21.385447049216943,12.488437756282652,type2,2,0,1,1,0,1
22.43842701119261,11.53362187533934,type2,2,0,1,1,0,1
22.516748612436096,11.280205067901091,type2,2,0,1,1,0,1
22.11969144889085,11.260553420464484,type2,2,0,1,1,0,1
21.11340975921947,11.414603160433623,type2,2,0,1,1,0,1
21.69151047479495,10.97146017620928,type2,2,0,1,1,0,1
21.49164545800695,10.792396817015977,type2,2,0,1,1,0,1
22.103917660081198,10.463405946239677,type2,2,0,1,1,0,1
22.938849947763465,10.19681596655724,type2,2,0,1,1,0,1
23.14714075737675,10.058817006701252,type2,2,0,1,1,0,1
22.70956218404504,9.927292536167457,type2,2,0,1,1,0,1
22.729663677409544,9.783209166525364,type2,2,0,1,1,0,1
20.406040732038285,9.264914532224244,type2,2,0,1,1,0,1
22.12782316630601,9.351290254823212,type2,2,0,1,1,0,1
21.35175694931456,8.928779187640464,type2,2,0,1,1,0,1
22.1127915297235,8.949142056698099,type2,2,0,1,1,0,1
21.71033414275459,8.560293289779983,type2,2,0,1,1,0,1
21.251301485451705,8.067411595784513,type2,2,0,1,1,0,1
21.90300225812024,8.145817626288036,type2,2,0,1,1,0,1
22.668584111853395,8.394937520446506,type2,2,0,1,1,0,1
22.4314477722611,7.980068201788192,type2,2,0,1,1,0,1
22.56872155766995,7.824797496144471,type2,2,0,1,1,0,1
22.1427036668052,7.097004499721047,type2,2,0,1,1,0,1
23.25990353376902,7.99182162630736,type2,2,0,1,1,0,1
22.161842415994847,6.270704464060067,type2,2,0,1,1,0,1
23.17002077385725,7.2494487243152275,type2,2,0,1,1,0,1
23.1070517856106,6.721317516580766,type2,2,0,1,1,0,1
23.84669429899361,7.67297360661113,type2,2,0,1,1,0,1
23.77795243743893,7.082502814275086,type2,2,0,1,1,0,1
24.234532974791925,7.788328278368619,type2,2,0,1,1,0,1
23.946615548613146,6.189883240838107,type2,2,0,1,1,0,1
24.448564727214777,7.364606342995208,type2,2,0,1,1,0,1
24.304601141227486,5.163394699920249,type2,2,0,1,1,0,1
24.720753825856345,6.48746960374447,type2,2,0,1,1,0,1
24.97783689583917,8.60327965763215,type2,2,0,1,1,0,1
25.190602719108423,5.998756511147417,type2,2,0,1,1,0,1
25.52709759472884,5.273742584827467,type2,2,0,1,1,0,1
25.28916506698531,8.360063412737674,type2,2,0,1,1,0,1
25.98083640619859,5.956937266801652,type2,2,0,1,1,0,1
26.136748763290324,6.344191802854221,type2,2,0,1,1,0,1
26.638866797409307,5.710274537272016,type2,2,0,1,1,0,1
26.65673838668237,6.372248962385312,type2,2,0,1,1,0,1
26.533628991716963,7.137613321585892,type2,2,0,1,1,0,1
26.493253115221272,7.593334876052993,type2,2,0,1,1,0,1
27.52412339315952,6.455364668278177,type2,2,0,1,1,0,1
27.705156170049417,6.670226760837023,type2,2,0,1,1,0,1
27.825146565003685,6.941340522261466,type2,2,0,1,1,0,1
27.086442781059592,8.010580826573527,type2,2,0,1,1,0,1
26.319393663945228,8.892897263205919,type2,2,0,1,1,0,1
26.63890095242545,8.79330279426001,type2,2,0,1,1,0,1
28.88139383286319,7.50557964659701,type2,2,0,1,1,0,1
27.60120255018308,8.552729768972263,type2,2,0,1,1,0,1
27.4934958720384,8.8130907735295,type2,2,0,1,1,0,1
28.835216753074704,8.46461082320398,type2,2,0,1,1,0,1
27.25491922705418,9.259413108081308,type2,2,0,1,1,0,1
29.35341336946529,8.870445299909854,type2,2,0,1,1,0,1
28.231406805218207,9.377197386503688,type2,2,0,1,1,0,1
25.79421345057538,9.8986431356861,type2,2,0,1,1,0,1
27.03131434483426,9.870906174559911,type2,2,0,1,1,0,1
28.54054861562041,10.0,type2,2,0,1,1,0,1
