"","x","y","coords.x","coords.y","CellType","ImageNb","aggregatedNeighbors.type1","aggregatedNeighbors.type2","clustered_neighbors"
"103",21.5868124296338,10.2025076911068,21.5868124296338,10.2025076911068,"type2","1",0,1,"2"
"104",22.2085615854822,10.4256653558087,22.2085615854822,10.4256653558087,"type2","1",0,1,"2"
"105",21.8747399392967,10.4864278050718,21.8747399392967,10.4864278050718,"type2","1",0,1,"2"
"106",24.4243539562552,11.4530979672792,24.4243539562552,11.4530979672792,"type2","1",0,1,"2"
"107",22.4614007750208,10.9853962247882,22.4614007750208,10.9853962247882,"type2","1",0,1,"2"
"108",22.0314632960714,10.9669807583728,22.0314632960714,10.9669807583728,"type2","1",0,1,"2"
"109",21.488440876864,10.8281462631883,21.488440876864,10.8281462631883,"type2","1",0,1,"2"
"110",23.5606177333384,12.2882700718301,23.5606177333384,12.2882700718301,"type2","1",0,1,"2"
"111",22.4551569231616,11.8076937440593,22.4551569231616,11.8076937440593,"type2","1",0,1,"2"
"112",23.8143063133256,13.2005830207087,23.8143063133256,13.2005830207087,"type2","1",0,1,"2"
"113",22.4837232762355,12.3682253604477,22.4837232762355,12.3682253604477,"type2","1",0,1,"2"
"114",22.1135776650852,12.2882757437545,22.1135776650852,12.2882757437545,"type2","1",0,1,"2"
"115",21.2070544398003,11.4857617524487,21.2070544398003,11.4857617524487,"type2","1",0,1,"2"
"116",21.8835799841362,12.6451179763981,21.8835799841362,12.6451179763981,"type2","1",0,1,"2"
"117",21.7873984746147,12.8807370482625,21.7873984746147,12.8807370482625,"type2","1",0,1,"2"
"118",22.0290057550929,13.7869648234162,22.0290057550929,13.7869648234162,"type2","1",0,1,"2"
"119",21.8622465149872,14.077751068814,21.8622465149872,14.077751068814,"type2","1",0,1,"2"
"120",21.1006275385246,12.8808869546029,21.1006275385246,12.8808869546029,"type2","1",0,1,"2"
"121",21.3681755710538,14.4000817324975,21.3681755710538,14.4000817324975,"type2","1",0,1,"2"
"122",21.0908668924431,14.4966145749115,21.0908668924431,14.4966145749115,"type2","1",0,1,"2"
"123",20.6754609357093,13.83072932455,20.6754609357093,13.83072932455,"type2","1",0,1,"2"
"124",20.5026393059842,14.5069504600702,20.5026393059842,14.5069504600702,"type2","1",0,1,"2"
"125",20.1541589398797,13.2361944117439,20.1541589398797,13.2361944117439,"type2","1",0,1,"2"
"126",19.9670748519238,12.0749450871058,19.9670748519238,12.0749450871058,"type2","1",0.4,0.6,"1"
"127",19.7575497083427,13.049689119784,19.7575497083427,13.049689119784,"type2","1",0,1,"2"
"128",19.396753680129,14.1956703137129,19.396753680129,14.1956703137129,"type2","1",0,1,"2"
"129",19.0058086780971,14.7513926527739,19.0058086780971,14.7513926527739,"type2","1",0,1,"2"
"130",19.6988528562736,11.0892564227383,19.6988528562736,11.0892564227383,"type2","1",0.6,0.4,"1"
"131",19.1162368751011,12.5534658549508,19.1162368751011,12.5534658549508,"type2","1",0.4,0.6,"1"
"132",18.2502172247832,14.177403956051,18.2502172247832,14.177403956051,"type2","1",0.2,0.8,"2"
"133",18.7369192494937,12.5485196516802,18.7369192494937,12.5485196516802,"type2","1",0.6,0.4,"1"
"134",18.1662552838906,13.1761390164125,18.1662552838906,13.1761390164125,"type2","1",0.4,0.6,"1"
"135",18.1711462426274,12.7488596392349,18.1711462426274,12.7488596392349,"type2","1",0.4,0.6,"1"
"136",17.1567709492454,13.7359593654665,17.1567709492454,13.7359593654665,"type2","1",0.6,0.4,"1"
"137",18.0737485349364,12.2230126947003,18.0737485349364,12.2230126947003,"type2","1",0.6,0.4,"1"
"138",16.5449178780546,13.5103421848748,16.5449178780546,13.5103421848748,"type2","1",0.4,0.6,"1"
"139",17.049572306412,12.6396720321292,17.049572306412,12.6396720321292,"type2","1",0.4,0.6,"1"
"140",16.743573349115,12.5608822237021,16.743573349115,12.5608822237021,"type2","1",0.4,0.6,"1"
"141",17.5671648164804,11.6748845591462,17.5671648164804,11.6748845591462,"type2","1",0.6,0.4,"1"
"142",15.9675991962894,12.4142111545242,15.9675991962894,12.4142111545242,"type2","1",0.8,0.2,"3"
"143",18.8786503105069,10.5780959441189,18.8786503105069,10.5780959441189,"type2","1",0.6,0.4,"1"
"144",17.0763561310143,11.2795189174614,17.0763561310143,11.2795189174614,"type2","1",0.6,0.4,"1"
"145",17.0954258370211,11.057178538543,17.0954258370211,11.057178538543,"type2","1",0.6,0.4,"1"
"146",16.0937492487445,11.146978708629,16.0937492487445,11.146978708629,"type2","1",1,0,"3"
"147",19.012142405774,10.2231174768571,19.012142405774,10.2231174768571,"type2","1",0.4,0.6,"1"
"148",15.3913499479559,10.7374361594688,15.3913499479559,10.7374361594688,"type2","1",0.6,0.4,"1"
"149",18.2350377327528,10.1685334622719,18.2350377327528,10.1685334622719,"type2","1",0.4,0.6,"1"
"150",18.1054874250997,10.0601392465494,18.1054874250997,10.0601392465494,"type2","1",0.4,0.6,"1"
"151",15.4636598420652,9.85599880264479,15.4636598420652,9.85599880264479,"type2","1",0.6,0.4,"1"
"152",17.1081022514586,9.72385724661518,17.1081022514586,9.72385724661518,"type2","1",0.4,0.6,"1"
"153",15.1230399071853,9.21963119783145,15.1230399071853,9.21963119783145,"type2","1",0.4,0.6,"1"
"154",16.5206755372982,9.21415991553565,16.5206755372982,9.21415991553565,"type2","1",0.6,0.4,"1"
"155",15.8411030856623,8.77883768455083,15.8411030856623,8.77883768455083,"type2","1",0.8,0.2,"3"
"156",15.7615897798006,8.45734483923777,15.7615897798006,8.45734483923777,"type2","1",0.8,0.2,"3"
"157",18.9961126829556,9.56065346166685,18.9961126829556,9.56065346166685,"type2","1",0.4,0.6,"1"
"158",17.6686101001476,8.79808497037732,17.6686101001476,8.79808497037732,"type2","1",0.4,0.6,"1"
"159",18.9179496098488,9.35217299846376,18.9179496098488,9.35217299846376,"type2","1",0.6,0.4,"1"
"160",17.1533775038722,8.04024370545926,17.1533775038722,8.04024370545926,"type2","1",0.6,0.4,"1"
"161",16.2899947798128,7.08241964681216,16.2899947798128,7.08241964681216,"type2","1",0.8,0.2,"3"
"162",16.9841824039212,7.30182529818536,16.9841824039212,7.30182529818536,"type2","1",0.6,0.4,"1"
"163",18.206031263974,8.17733879828224,18.206031263974,8.17733879828224,"type2","1",0.4,0.6,"1"
"164",18.2258702968538,7.95254517716429,18.2258702968538,7.95254517716429,"type2","1",0.4,0.6,"1"
"165",18.152620340154,7.57257146062776,18.152620340154,7.57257146062776,"type2","1",0.6,0.4,"1"
"166",18.6672332352476,7.99678418606595,18.6672332352476,7.99678418606595,"type2","1",0.6,0.4,"1"
"167",19.3244845940395,8.82997299558093,19.3244845940395,8.82997299558093,"type2","1",0.6,0.4,"1"
"168",19.8640396244177,9.72567257565884,19.8640396244177,9.72567257565884,"type2","1",0.6,0.4,"1"
"169",18.9417017656102,7.4734353923025,18.9417017656102,7.4734353923025,"type2","1",0.6,0.4,"1"
"170",19.1245383373341,7.47051964496544,19.1245383373341,7.47051964496544,"type2","1",0.4,0.6,"1"
"171",19.1048806198265,6.76233178934866,19.1048806198265,6.76233178934866,"type2","1",0.4,0.6,"1"
"172",19.7450451911934,8.78153190571546,19.7450451911934,8.78153190571546,"type2","1",0.6,0.4,"1"
"173",19.3729763882994,5.63895498911291,19.3729763882994,5.63895498911291,"type2","1",0.2,0.8,"2"
"174",19.6699431123958,5.84834115003236,19.6699431123958,5.84834115003236,"type2","1",0.2,0.8,"2"
"175",19.9223078191243,5.10383343936937,19.9223078191243,5.10383343936937,"type2","1",0,1,"2"
"176",20.0961296473469,7.98199035495581,20.0961296473469,7.98199035495581,"type2","1",0.2,0.8,"2"
"177",20.4817503658834,5.68035168100208,20.4817503658834,5.68035168100208,"type2","1",0,1,"2"
"178",20.3682657318699,7.91146125005788,20.3682657318699,7.91146125005788,"type2","1",0,1,"2"
"179",20.4881464843227,7.98783278573841,20.4881464843227,7.98783278573841,"type2","1",0,1,"2"
"180",20.9566892545435,6.92326701217768,20.9566892545435,6.92326701217768,"type2","1",0,1,"2"
"181",21.7367288507519,5.45412111301425,21.7367288507519,5.45412111301425,"type2","1",0,1,"2"
"182",20.9373443827377,7.94750210147044,20.9373443827377,7.94750210147044,"type2","1",0,1,"2"
"183",21.5773235531725,7.05606117872402,21.5773235531725,7.05606117872402,"type2","1",0,1,"2"
"184",22.2008426142109,6.45291805593665,22.2008426142109,6.45291805593665,"type2","1",0,1,"2"
"185",21.5546243907536,7.81683551685486,21.5546243907536,7.81683551685486,"type2","1",0,1,"2"
"186",22.8672497973528,6.47070592414391,22.8672497973528,6.47070592414391,"type2","1",0,1,"2"
"187",22.9980285460337,6.75416895517962,22.9980285460337,6.75416895517962,"type2","1",0,1,"2"
"188",23.1118341687203,7.03287211325687,23.1118341687203,7.03287211325687,"type2","1",0,1,"2"
"189",23.6694753672324,6.92094457274116,23.6694753672324,6.92094457274116,"type2","1",0,1,"2"
"190",22.4717308238907,8.18010315137335,22.4717308238907,8.18010315137335,"type2","1",0,1,"2"
"191",23.5737180749936,7.70331084980045,23.5737180749936,7.70331084980045,"type2","1",0,1,"2"
"192",23.8086213372034,7.88093999746248,23.8086213372034,7.88093999746248,"type2","1",0,1,"2"
"193",22.0178509848602,9.03949873010404,22.0178509848602,9.03949873010404,"type2","1",0,1,"2"
"194",21.8434179614868,9.26200677338273,21.8434179614868,9.26200677338273,"type2","1",0,1,"2"
"195",23.2773230173638,8.92362332179241,23.2773230173638,8.92362332179241,"type2","1",0,1,"2"
"196",22.6638818458671,9.3088181608048,22.6638818458671,9.3088181608048,"type2","1",0,1,"2"
"197",24.4522221020186,9.14190452389791,24.4522221020186,9.14190452389791,"type2","1",0,1,"2"
"198",24.1028543226687,9.47639712147766,24.1028543226687,9.47639712147766,"type2","1",0,1,"2"
"199",23.4986596154202,9.77765363848489,23.4986596154202,9.77765363848489,"type2","1",0,1,"2"
"200",21.602983526384,10,21.602983526384,10,"type2","1",0,1,"2"
