"","x","y","coords.x","coords.y","CellType","ImageNb","aggregatedNeighbors.A","aggregatedNeighbors.B","aggregatedNeighbors.C","aggregatedNeighbors.D","clustered_neighbors"
"85",9.80907229351142,9.42568575837404,9.80907229351142,9.42568575837404,"A","1",1,0,0,0,"1"
"86",9.73638878587444,12.3412546059423,9.73638878587444,12.3412546059423,"A","1",1,0,0,0,"1"
"87",10.4457508284089,7.47266411853733,10.4457508284089,7.47266411853733,"A","1",0.6,0.4,0,0,"1"
"88",12.2540244787277,9.12776660794396,12.2540244787277,9.12776660794396,"A","1",0.4,0.4,0.2,0,"1"
"89",7.642529432046,9.29320784642891,7.642529432046,9.29320784642891,"A","1",0.8,0,0.2,0,"1"
"90",7.24704317778784,9.22759443243571,7.24704317778784,9.22759443243571,"A","1",0.8,0,0.2,0,"1"
"91",9.03560716145038,9.13623870764501,9.03560716145038,9.13623870764501,"A","1",0.8,0.2,0,0,"1"
"92",8.00687032224666,12.0275002441689,8.00687032224666,12.0275002441689,"A","1",0.8,0,0.2,0,"1"
"93",8.51481765580189,10.8488711334284,8.51481765580189,10.8488711334284,"A","1",0.6,0.4,0,0,"1"
"94",12.4577860315379,10.8242689799342,12.4577860315379,10.8242689799342,"A","1",0.8,0,0.2,0,"1"
"95",11.9611125267803,10.290606985435,11.9611125267803,10.290606985435,"A","1",0.6,0.4,0,0,"1"
"96",10.8988930257552,7.17308856372273,10.8988930257552,7.17308856372273,"A","1",0.4,0,0.6,0,"2"
"97",11.603301292184,8.19683501894081,11.603301292184,8.19683501894081,"A","1",0.6,0.4,0,0,"1"
"98",8.61614436983835,11.8293730833512,8.61614436983835,11.8293730833512,"A","1",0.8,0.2,0,0,"1"
"99",11.1201389007886,11.3652774139393,11.1201389007886,11.3652774139393,"A","1",1,0,0,0,"1"
"100",7.96214288257738,8.20568269294655,7.96214288257738,8.20568269294655,"A","1",0.4,0.2,0.4,0,"1"
"101",11.5485935489375,7.59604419083272,11.5485935489375,7.59604419083272,"B","1",0.4,0,0.6,0,"2"
"102",11.3526050298644,8.25413253214788,11.3526050298644,8.25413253214788,"B","1",1,0,0,0,"1"
"103",9.39786650168119,8.32665196020009,9.39786650168119,8.32665196020009,"B","1",0.8,0.2,0,0,"1"
"104",9.2544356420613,11.6053455432247,9.2544356420613,11.6053455432247,"B","1",0.8,0.2,0,0,"1"
"105",8.98060388480813,9.09996142322442,8.98060388480813,9.09996142322442,"B","1",1,0,0,0,"1"
"106",11.485595102528,10.7220867832235,11.485595102528,10.7220867832235,"B","1",1,0,0,0,"1"
"107",9.76919180424872,8.28876356098789,9.76919180424872,8.28876356098789,"B","1",0.6,0.4,0,0,"1"
"108",9.71184678505036,10.148989805927,9.71184678505036,10.148989805927,"B","1",1,0,0,0,"1"
"109",9.92438240540811,7.52261385221841,9.92438240540811,7.52261385221841,"B","1",0.8,0.2,0,0,"1"
"110",12.4867372851438,9.96103525832605,12.4867372851438,9.96103525832605,"B","1",0.6,0.2,0.2,0,"1"
"111",11.4078952994873,9.11689572812106,11.4078952994873,9.11689572812106,"B","1",0.8,0.2,0,0,"1"
"112",11.8502848676795,11.8987010362224,11.8502848676795,11.8987010362224,"B","1",0.8,0.2,0,0,"1"
"113",7.91025055812416,11.3338989941637,7.91025055812416,11.3338989941637,"B","1",0.8,0.2,0,0,"1"
"114",8.00397384867152,8.85672005246756,8.00397384867152,8.85672005246756,"B","1",1,0,0,0,"1"
"115",11.2454557609425,9.97378757049986,11.2454557609425,9.97378757049986,"B","1",0.6,0.4,0,0,"1"
"116",10.8800916884432,7.76025142228495,10.8800916884432,7.76025142228495,"B","1",0.8,0,0.2,0,"1"
"117",8.38595839613967,11.301647019078,8.38595839613967,11.301647019078,"B","1",0.8,0.2,0,0,"1"
"118",7.33600431930166,10.4970096341829,7.33600431930166,10.4970096341829,"B","1",0.8,0,0.2,0,"1"
"119",10.1327912933868,10.9895825461691,10.1327912933868,10.9895825461691,"B","1",1,0,0,0,"1"
"120",11.6518866981136,9.40122260546466,11.6518866981136,9.40122260546466,"B","1",0.6,0.4,0,0,"1"
"121",12.2911639198184,9.23964133214253,12.2911639198184,9.23964133214253,"B","1",0.6,0.2,0.2,0,"1"
"122",12.1482829077366,11.4038551442049,12.1482829077366,11.4038551442049,"B","1",0.8,0.2,0,0,"1"
"123",9.76090881027737,7.92911853727135,9.76090881027737,7.92911853727135,"B","1",0.4,0.6,0,0,"1"
"124",10.7306226870331,12.6305282468345,10.7306226870331,12.6305282468345,"B","1",0.8,0,0,0.2,"1"
"125",12.6781012733509,9.69557365148184,12.6781012733509,9.69557365148184,"B","1",0.4,0.4,0.2,0,"1"
"126",12.2274710504333,7.51875820189482,12.2274710504333,7.51875820189482,"C","1",0,0,0.8,0.2,"2"
"127",13.12062443978,11.825038223039,13.12062443978,11.825038223039,"C","1",0,0,0.8,0.2,"2"
"128",6.64400881162513,11.8513385840997,6.64400881162513,11.8513385840997,"C","1",0,0,0.8,0.2,"2"
"129",8.69401377755174,13.10166738354,8.69401377755174,13.10166738354,"C","1",0,0,0.6,0.4,"2"
"130",6.57605105734535,8.88451613565382,6.57605105734535,8.88451613565382,"C","1",0.2,0,0.8,0,"2"
"131",12.5086519432987,7.05893319390351,12.5086519432987,7.05893319390351,"C","1",0,0,1,0,"2"
"132",7.14073503244481,7.74716130656821,7.14073503244481,7.74716130656821,"C","1",0,0,0.8,0.2,"2"
"133",11.359008303678,6.85099426606451,11.359008303678,6.85099426606451,"C","1",0.2,0,0.8,0,"2"
"134",12.9258374618301,9.06331646502952,12.9258374618301,9.06331646502952,"C","1",0.4,0.4,0.2,0,"1"
"135",13.2102876192191,12.009541854296,13.2102876192191,12.009541854296,"C","1",0,0,0.8,0.2,"2"
"136",7.42321285935355,7.2900005013293,7.42321285935355,7.2900005013293,"C","1",0,0,0.8,0.2,"2"
"137",9.73381707435408,13.6057903997349,9.73381707435408,13.6057903997349,"C","1",0,0,1,0,"2"
"138",13.0996661970211,9.17787276234256,13.0996661970211,9.17787276234256,"C","1",0.4,0.2,0.4,0,"1"
"139",13.1781660511789,10.3525594742569,13.1781660511789,10.3525594742569,"C","1",0.2,0,0.6,0.2,"2"
"140",11.2297368585561,6.81692808981576,11.2297368585561,6.81692808981576,"C","1",0.2,0,0.8,0,"2"
"141",6.19820839749603,10.9682808293968,6.19820839749603,10.9682808293968,"C","1",0,0,0.8,0.2,"2"
"142",8.23931835172402,6.82684645435335,8.23931835172402,6.82684645435335,"C","1",0,0,0.8,0.2,"2"
"143",8.14726779641788,7.11970722438963,8.14726779641788,7.11970722438963,"C","1",0.2,0,0.6,0.2,"2"
"144",12.0614300462417,7.76501230419592,12.0614300462417,7.76501230419592,"C","1",0,0.2,0.6,0.2,"2"
"145",8.87653411744365,6.17061890310192,8.87653411744365,6.17061890310192,"C","1",0,0,0.6,0.4,"2"
"146",12.4898895555185,8.26767280035972,12.4898895555185,8.26767280035972,"C","1",0,0,0.8,0.2,"2"
"147",6.60096134076605,11.4072049854417,6.60096134076605,11.4072049854417,"C","1",0,0,0.8,0.2,"2"
"148",7.85078601277375,13.3186206273069,7.85078601277375,13.3186206273069,"C","1",0,0,0.6,0.4,"2"
"149",6.76120543323655,11.1177476270089,6.76120543323655,11.1177476270089,"C","1",0,0,0.8,0.2,"2"
"150",11.5571466671543,6.59714761807084,11.5571466671543,6.59714761807084,"C","1",0,0,1,0,"2"
"151",9.77298071545404,6.77009695808926,9.77298071545404,6.77009695808926,"C","1",0.4,0,0.6,0,"2"
"152",11.8650172610859,13.2357641325381,11.8650172610859,13.2357641325381,"C","1",0,0,0.6,0.4,"2"
"153",13.3610968266226,10.5121303878461,13.3610968266226,10.5121303878461,"C","1",0,0,0.4,0.6,"2"
"154",8.98024388796962,6.80593109820147,8.98024388796962,6.80593109820147,"C","1",0,0,0.6,0.4,"2"
"155",12.2285368271519,13.2937791049364,12.2285368271519,13.2937791049364,"C","1",0,0,0.6,0.4,"2"
"156",9.12523018882767,6.65508524496004,9.12523018882767,6.65508524496004,"C","1",0,0,0.8,0.2,"2"
"157",11.6655078269646,7.43530616693755,11.6655078269646,7.43530616693755,"C","1",0,0.2,0.8,0,"2"
"158",6.70376117070738,10.9766865393724,6.70376117070738,10.9766865393724,"C","1",0,0,0.8,0.2,"2"
"159",12.063735994304,7.02751052760186,12.063735994304,7.02751052760186,"C","1",0,0,1,0,"2"
"160",12.7934422702098,12.7498929071958,12.7934422702098,12.7498929071958,"C","1",0,0,0.8,0.2,"2"
"161",6.87956875731605,11.6844959610669,6.87956875731605,11.6844959610669,"C","1",0,0,1,0,"2"
"162",8.82521290546891,13.5401556403422,8.82521290546891,13.5401556403422,"C","1",0,0,0.8,0.2,"2"
"163",9.42085885964501,6.63689135365161,9.42085885964501,6.63689135365161,"C","1",0,0,0.8,0.2,"2"
"164",7.86093151647789,12.3430387909123,7.86093151647789,12.3430387909123,"C","1",0.6,0,0.2,0.2,"1"
"165",7.32010503465473,7.99979164914025,7.32010503465473,7.99979164914025,"C","1",0,0,0.8,0.2,"2"
"166",7.6592079901353,7.51826288352614,7.6592079901353,7.51826288352614,"C","1",0,0,0.6,0.4,"2"
"167",13.0969409041318,12.38690910059,13.0969409041318,12.38690910059,"C","1",0,0,1,0,"2"
"168",12.8622592389037,11.8451669978669,12.8622592389037,11.8451669978669,"C","1",0,0,0.8,0.2,"2"
"169",12.9558939203614,7.36811830390198,12.9558939203614,7.36811830390198,"C","1",0,0,0.8,0.2,"2"
"170",8.07576432214958,6.74795504900516,8.07576432214958,6.74795504900516,"C","1",0,0,0.8,0.2,"2"
"171",9.6637145608296,6.15558129145574,9.6637145608296,6.15558129145574,"C","1",0,0,1,0,"2"
"172",6.74650881120681,9.59255570855556,6.74650881120681,9.59255570855556,"C","1",0.2,0,0.8,0,"2"
"173",10.9566394926273,7.14576220465499,10.9566394926273,7.14576220465499,"C","1",0.4,0,0.6,0,"2"
"174",6.57293385482885,10.9711072106109,6.57293385482885,10.9711072106109,"C","1",0,0,0.8,0.2,"2"
"175",6.01518391215074,9.71184005004527,6.01518391215074,9.71184005004527,"C","1",0,0,1,0,"2"
"176",7.34965745532254,8.43389672190113,7.34965745532254,8.43389672190113,"C","1",0.4,0,0.6,0,"2"
"177",6.94733818442323,11.5969653817728,6.94733818442323,11.5969653817728,"C","1",0,0,0.8,0.2,"2"
"178",7.52958722448377,7.96238759159991,7.52958722448377,7.96238759159991,"C","1",0.2,0,0.6,0.2,"2"
"179",8.00283954571673,12.9411952182645,8.00283954571673,12.9411952182645,"C","1",0,0,0.6,0.4,"2"
"180",11.9632149381137,7.06867303727945,11.9632149381137,7.06867303727945,"C","1",0,0,1,0,"2"
"181",12.1084821550905,12.9551972580211,12.1084821550905,12.9551972580211,"C","1",0,0,0.6,0.4,"2"
"182",13.4675728193685,9.89230782924764,13.4675728193685,9.89230782924764,"C","1",0,0,0.8,0.2,"2"
"183",8.63637537914244,6.42965656871497,8.63637537914244,6.42965656871497,"C","1",0,0,0.6,0.4,"2"
"184",6.28645854610983,10.6990337406005,6.28645854610983,10.6990337406005,"C","1",0,0,1,0,"2"
"185",8.35976528924486,6.48041905220666,8.35976528924486,6.48041905220666,"C","1",0,0,0.6,0.4,"2"
"186",10.8414421265526,6.86097076705402,10.8414421265526,6.86097076705402,"C","1",0.4,0,0.6,0,"2"
"187",7.35182786186793,12.2362500635936,7.35182786186793,12.2362500635936,"C","1",0.4,0,0.2,0.4,"1"
"188",9.01687926127896,13.2075372198199,9.01687926127896,13.2075372198199,"C","1",0,0,1,0,"2"
"189",6.69487864939121,12.0709565527457,6.69487864939121,12.0709565527457,"C","1",0,0,0.8,0.2,"2"
"190",8.80403878769202,13.5023063213864,8.80403878769202,13.5023063213864,"C","1",0,0,0.8,0.2,"2"
"191",10.0924631860858,13.758189911628,10.0924631860858,13.758189911628,"C","1",0,0,0.8,0.2,"2"
"192",10.0548674272728,13.8243150875836,10.0548674272728,13.8243150875836,"C","1",0,0,0.8,0.2,"2"
"193",7.37573642252259,8.42992788889192,7.37573642252259,8.42992788889192,"C","1",0.4,0,0.6,0,"2"
"194",8.03826386168515,13.2165922224666,8.03826386168515,13.2165922224666,"C","1",0,0,0.6,0.4,"2"
"195",13.7478934501055,10.0320123415102,13.7478934501055,10.0320123415102,"C","1",0,0,0.8,0.2,"2"
"196",13.0584198778926,9.968473953472,13.0584198778926,9.968473953472,"C","1",0.4,0.2,0.4,0,"1"
"197",10.0659175514824,13.8500544193229,10.0659175514824,13.8500544193229,"C","1",0,0,0.8,0.2,"2"
"198",6.72408906638846,12.2382121942336,6.72408906638846,12.2382121942336,"C","1",0,0,0.8,0.2,"2"
"199",11.2832997013439,13.3766434962836,11.2832997013439,13.3766434962836,"C","1",0,0,0.4,0.6,"2"
"200",10.2888730578742,6.16701987570498,10.2888730578742,6.16701987570498,"C","1",0,0,0.8,0.2,"2"
"201",6.07966034493693,10.3124642039396,6.07966034493693,10.3124642039396,"C","1",0,0,1,0,"2"
"202",12.7288267010335,8.36342773702466,12.7288267010335,8.36342773702466,"C","1",0.2,0,0.6,0.2,"2"
"203",12.9206699585623,11.0940771186947,12.9206699585623,11.0940771186947,"C","1",0.6,0,0,0.4,"1"
"204",12.9195838413334,8.37561426446933,12.9195838413334,8.37561426446933,"C","1",0.2,0,0.8,0,"2"
"205",9.99273504103256,13.8708582684172,9.99273504103256,13.8708582684172,"C","1",0,0,0.8,0.2,"2"
"206",13.5401062868059,11.2452411120938,13.5401062868059,11.2452411120938,"C","1",0,0,0.2,0.8,"2"
"207",9.03086275007283,13.5471642417244,9.03086275007283,13.5471642417244,"C","1",0,0,0.8,0.2,"2"
"208",6.84811432193172,8.3762174147355,6.84811432193172,8.3762174147355,"C","1",0,0,1,0,"2"
"209",8.96331663200449,12.9372289770743,8.96331663200449,12.9372289770743,"C","1",0,0,0.8,0.2,"2"
"210",6.97744481783447,9.87945940462656,6.97744481783447,9.87945940462656,"C","1",0.8,0,0.2,0,"1"
"211",8.56573432502084,6.63298862171263,8.56573432502084,6.63298862171263,"C","1",0,0,0.6,0.4,"2"
"212",8.25293919496572,12.5190222769192,8.25293919496572,12.5190222769192,"C","1",0.4,0,0.4,0.2,"2"
"213",12.1663765491219,7.59084335183014,12.1663765491219,7.59084335183014,"C","1",0,0,0.8,0.2,"2"
"214",11.925890307174,13.1419900182047,11.925890307174,13.1419900182047,"C","1",0,0,0.6,0.4,"2"
"215",13.5942827405688,10.4272184063013,13.5942827405688,10.4272184063013,"C","1",0,0,0.6,0.4,"2"
"216",8.27559405387746,13.506218295768,8.27559405387746,13.506218295768,"C","1",0,0,0.6,0.4,"2"
"217",7.09947523113324,9.14812541604379,7.09947523113324,9.14812541604379,"C","1",0.8,0,0.2,0,"1"
"218",6.35466948335316,11.1567131112653,6.35466948335316,11.1567131112653,"C","1",0,0,0.8,0.2,"2"
"219",13.4849577998134,11.9061918543334,13.4849577998134,11.9061918543334,"C","1",0,0,0.8,0.2,"2"
"220",6.51876400677073,11.6629578337453,6.51876400677073,11.6629578337453,"C","1",0,0,0.8,0.2,"2"
"221",7.10256848386128,11.0666833823072,7.10256848386128,11.0666833823072,"C","1",0.6,0,0.4,0,"1"
"222",12.8468341559847,7.76255092793036,12.8468341559847,7.76255092793036,"C","1",0,0,0.8,0.2,"2"
"223",9.20983515955458,6.66687740909581,9.20983515955458,6.66687740909581,"C","1",0,0,0.8,0.2,"2"
"224",11.5339933222245,13.6487021709312,11.5339933222245,13.6487021709312,"C","1",0,0,0.6,0.4,"2"
"225",6.31469381383151,9.42915346778009,6.31469381383151,9.42915346778009,"C","1",0,0,1,0,"2"
"226",8.86480801647722,7.20016353718795,8.86480801647722,7.20016353718795,"D","1",0.6,0,0.2,0.2,"1"
"227",13.6200844899331,10.8156295133777,13.6200844899331,10.8156295133777,"D","1",0,0,0.6,0.4,"2"
"228",13.2393369858543,11.2414634395196,13.2393369858543,11.2414634395196,"D","1",0.2,0,0.4,0.4,"2"
"229",10.7386278613909,13.1904143789198,10.7386278613909,13.1904143789198,"D","1",0.4,0.2,0.2,0.2,"1"
"230",13.3811862764667,10.4955265385978,13.3811862764667,10.4955265385978,"D","1",0,0,0.6,0.4,"2"
"231",8.4729683722625,6.47742752461866,8.4729683722625,6.47742752461866,"D","1",0,0,0.8,0.2,"2"
"232",8.61454447791666,13.173050345661,8.61454447791666,13.173050345661,"D","1",0,0,0.8,0.2,"2"
"233",8.25881893847968,12.9876415749789,8.25881893847968,12.9876415749789,"D","1",0,0,0.8,0.2,"2"
"234",11.4674006965809,13.41792109253,11.4674006965809,13.41792109253,"D","1",0,0,0.8,0.2,"2"
"235",8.58202778268508,6.32645345084358,8.58202778268508,6.32645345084358,"D","1",0,0,0.8,0.2,"2"
"236",7.51253708479171,12.7485094949476,7.51253708479171,12.7485094949476,"D","1",0,0,1,0,"2"
"237",13.7523159086035,11.3494308420564,13.7523159086035,11.3494308420564,"D","1",0,0,0.4,0.6,"2"
"238",7.37047231611126,7.72033869172131,7.37047231611126,7.72033869172131,"D","1",0,0,1,0,"2"
"239",9.00809204244613,6.74328641578736,9.00809204244613,6.74328641578736,"D","1",0,0,1,0,"2"
"240",10.6848743412111,13.932819733126,10.6848743412111,13.932819733126,"D","1",0,0,0.8,0.2,"2"
"241",10.7813122664762,6.2020193075938,10.7813122664762,6.2020193075938,"D","1",0,0,1,0,"2"
"242",6.66279807800913,12.0999806203163,6.66279807800913,12.0999806203163,"D","1",0,0,1,0,"2"
"243",11.7944844177618,12.8319964496143,11.7944844177618,12.8319964496143,"D","1",0.2,0,0.6,0.2,"2"
"244",12.0216397793426,13.1028296749711,12.0216397793426,13.1028296749711,"D","1",0,0,0.8,0.2,"2"
"245",8.1408593261617,7.46453543002153,8.1408593261617,7.46453543002153,"D","1",0.4,0,0.6,0,"2"
"246",7.57486625919809,11.9510776904221,7.57486625919809,11.9510776904221,"D","1",0.6,0,0.4,0,"1"
"247",13.227458952352,10.8844643651736,13.227458952352,10.8844643651736,"D","1",0.2,0,0.4,0.4,"2"
"248",6.57245578746919,11.2764712839973,6.57245578746919,11.2764712839973,"D","1",0,0,1,0,"2"
"249",12.2977968010696,7.92126650493265,12.2977968010696,7.92126650493265,"D","1",0,0,1,0,"2"
