,x,y,phenotype
246,6.949124245778611,10.689070676244395,type3
247,6.308714481443131,10.590647453281873,type3
248,7.929927232350071,10.19766798257446,type3
249,5.45007273538477,10.144432505317674,type3
250,5.209049686052827,9.847916479439718,type3
251,5.55171717637944,9.575240491345667,type3
252,7.215595867509368,9.554463830691134,type3
253,5.802953279035696,9.052055194891976,type3
254,7.994288947856935,9.41107009791151,type3
255,9.726289452739039,9.900377507992298,type3
256,6.245333982691271,8.356788168060078,type3
257,7.247650042232271,8.581064977062889,type3
258,7.435469812983281,8.464607640710618,type3
259,7.3829741189500275,8.198309417444614,type3
260,6.495527754713795,7.244052564803866,type3
261,7.448595754479075,7.71732401909261,type3
262,7.145128585887517,7.099468202593842,type3
263,7.986524219193761,7.676325078846364,type3
264,7.6360575628564185,6.893815893894875,type3
265,8.057822262417897,7.080808690395319,type3
266,7.787403946949439,6.167671219490062,type3
267,8.977559660012854,7.937020813528083,type3
268,9.800006944666745,9.522539716149437,type3
269,9.237003279852456,7.795465756099539,type3
270,9.074389233273262,6.652043714787025,type3
271,9.351896617603101,6.902614636119966,type3
272,9.78084214238673,8.475723619165134,type3
273,9.870854440009591,8.375527591742806,type3
274,9.957122874602142,7.29788062038235,type3
275,10.182527449573188,6.168277280839201,type3
276,10.121662647699436,8.909103367973447,type3
277,10.594327372917562,6.629401975071472,type3
278,10.7750090440175,6.805369209425115,type3
279,11.43409559061764,5.387918082712188,type3
280,10.868824351535785,7.72585670213541,type3
281,11.704876348033432,6.266841530141496,type3
282,11.254815001316107,7.657995667113549,type3
283,12.278750197560932,6.327354973677997,type3
284,12.038562553245903,7.137239458362796,type3
285,13.036511123725674,6.262362375914976,type3
286,12.931758966529996,6.825916056709007,type3
287,11.490930810084894,8.57840034399178,type3
288,13.342456009172054,7.195346395477445,type3
289,10.717653676354942,9.47160279291745,type3
290,10.355161593286988,9.771751503405524,type3
291,13.947734120813797,7.80353972332369,type3
292,14.048865361177105,8.072731658468973,type3
293,11.32738280101687,9.468596087949246,type3
294,11.13574034727881,9.626986898809363,type3
295,12.503181338499997,9.350514181374901,type3
296,14.344170705847937,9.16272972356586,type3
297,14.503408679244258,9.425278705464487,type3
298,14.251072341906722,9.72983640260559,type3
299,13.585765628856372,10.0,type3
300,29.79247036694062,10.0,type4
301,27.663566917725387,10.16927465884306,type4
302,25.76727776830158,10.097919354798732,type4
303,27.4947527564921,10.480824182910482,type4
304,29.208955949589214,11.092073178411455,type4
305,28.40848263571981,11.119453650960384,type4
306,29.592003870508854,11.838361035769967,type4
307,29.411231713278845,12.099755479566834,type4
308,25.265546346644097,10.147746019405188,type4
309,28.604116823221432,12.316225239440307,type4
310,26.568871257034132,11.15513543343004,type4
311,28.813232713056614,13.199682163118942,type4
312,28.237119345953303,13.086587061946046,type4
313,28.09010210115279,13.34551495343691,type4
314,27.75088018509917,13.386054870288538,type4
315,26.43473776107122,12.014807268705944,type4
316,27.121857008676457,13.419781421334882,type4
317,27.23802026266125,14.177072434377063,type4
318,25.946325850349076,12.07216456932596,type4
319,26.765553207414964,14.621326493172877,type4
320,26.35840850971514,14.368670655523609,type4
321,25.99729741709025,14.1109159442601,type4
322,25.63879707918864,13.622798261627443,type4
323,25.48402460760445,14.340040466307489,type4
324,25.187057894105507,13.926828454122727,type4
325,24.96166798767859,12.415686042203651,type4
326,24.693214436550875,13.858937799423812,type4
327,24.34108251969236,14.582871739531672,type4
328,24.03754954378071,14.599698192483233,type4
329,24.607416644067968,11.419983389573817,type4
330,23.490655723977483,14.360963886821626,type4
331,23.281791344672218,14.102024397398585,type4
332,22.96448945722352,14.107052235091604,type4
333,23.204993126727018,13.109043104444154,type4
334,22.56990313211009,13.652558424994254,type4
335,24.365365040983477,10.833900602612713,type4
336,21.88529596426672,13.594560075488651,type4
337,21.866506797307967,13.18360982089619,type4
338,22.302769133232502,12.413143321110656,type4
339,21.290376306647744,12.917280317168562,type4
340,23.263335314911366,11.195606214992935,type4
341,21.891608373993613,11.861003928287234,type4
342,23.83164147501819,10.602330683191319,type4
343,21.626446707685293,11.476419649592389,type4
344,23.324503989053824,10.609830675616168,type4
345,21.819211446995745,10.933963787597142,type4
346,21.142754146640076,10.871197394694933,type4
347,21.215951718996006,10.605490544969944,type4
348,22.14352890335126,10.272759918289161,type4
349,20.837246095577395,10.132142106998613,type4
350,22.412591599634172,9.917865527114873,type4
351,22.415811936275837,9.75323995893668,type4
352,21.236038314554726,9.397723537617875,type4
353,20.286161946317417,8.935332725082874,type4
354,21.92502588154402,9.097106133721525,type4
355,22.82446055346591,9.208168397989624,type4
356,22.051724190607963,8.709701030269589,type4
357,20.576100208661813,7.719321144399448,type4
358,23.32592162949643,8.997723968337112,type4
359,22.23894531040469,8.099152832921767,type4
360,21.230596833682277,7.035708585677465,type4
361,21.81164729710989,7.14746256053891,type4
362,23.169933334966313,8.140663524436372,type4
363,22.898822005607727,7.575111328881157,type4
364,23.704321348091526,8.297498123498778,type4
365,22.601704714065008,6.39524096013826,type4
366,24.310014010824393,8.804909210237174,type4
367,23.15109559452306,6.269463207679079,type4
368,23.9711861099786,7.54382585365033,type4
369,23.614480681539586,5.996804832213482,type4
370,23.816151725960772,5.717992473419157,type4
371,24.331381581062338,6.80457013327257,type4
372,24.642483546732386,7.513418449101142,type4
373,24.668662784530824,5.832236397453972,type4
374,24.928710644216757,5.5073399152831275,type4
375,25.230212874672063,5.167237014558963,type4
376,25.24847751726763,7.772008978538505,type4
377,25.79432762812938,5.495144163769781,type4
378,25.870332555983456,6.412440341377864,type4
379,26.39521105744116,5.512971568336665,type4
380,26.776666425021332,5.3495847165640935,type4
381,27.065087348240287,5.478089461459469,type4
382,27.31836432156205,5.672972286263039,type4
383,27.30231266808183,6.289379512278561,type4
384,25.739548550775,8.961449376957987,type4
385,27.75492070277235,6.60897166172116,type4
386,28.026821317426897,6.722996312951738,type4
387,27.447186344820594,7.666612533289266,type4
388,28.20385050995866,7.311650218746546,type4
389,27.021146416466735,8.511861421806852,type4
390,26.29602828060464,9.167093198748828,type4
391,28.05154453388737,8.302166218374747,type4
392,29.121627194945162,8.038096874107522,type4
393,28.706346749425062,8.516202590125287,type4
394,28.90829244801801,8.716392976715076,type4
395,27.44101985472566,9.366642857933474,type4
396,27.448100534147272,9.52816729595713,type4
397,28.622286789438572,9.537726752981614,type4
398,29.570228617785077,9.70955342440917,type4
399,29.957618596800184,9.999999999999998,type4
400,27.169392577763958,10.0,type5
401,29.45113322426482,10.282877840608517,type5
402,29.13006950597992,10.527076057728957,type5
403,29.46708386688309,10.860959846500705,type5
404,29.344146839446378,11.127150367754098,type5
405,29.5118111473817,11.48182167878745,type5
406,29.410450996208276,11.765678228991487,type5
407,29.077211081020362,11.940760963191316,type5
408,26.715554256050236,10.95450875377609,type5
409,26.647539706901693,11.058809477961066,type5
410,28.510788054804767,12.584938479295293,type5
411,28.29375764793911,12.763790827573052,type5
412,28.016317395665276,12.876052827592455,type5
413,28.262220471961214,13.531859793979864,type5
414,28.0011672240317,13.694132863557098,type5
415,27.637349419748677,13.703639037882173,type5
416,27.58039584084012,14.158805103318064,type5
417,26.44290597945682,12.693059974810065,type5
418,26.966033774569077,14.305013466827985,type5
419,26.676960073340428,14.389434417707584,type5
420,25.121057783027158,10.38932440466262,type5
421,26.11029665915986,14.576705164158614,type5
422,25.71036945729664,14.028705388378125,type5
423,25.393844925554905,13.531438045718145,type5
424,25.214499989238675,14.502908926561332,type5
425,24.95626313570813,12.756300183609476,type5
426,24.71378306055011,13.600212976324539,type5
427,24.44132822734094,13.885647528121266,type5
428,24.04449959292838,14.566482842752114,type5
429,24.12633612594008,13.16006313179149,type5
430,23.38706000801969,14.660284050748647,type5
431,23.905358822445212,12.613329180250378,type5
432,24.662177285992396,10.681625323707301,type5
433,22.543283310463664,14.25515812607935,type5
434,22.34229449168501,13.994665716341856,type5
435,23.136419601278572,12.448716061780297,type5
436,22.295659915295207,13.12097483019278,type5
437,21.81402103788006,13.23693502965309,type5
438,21.448296793651693,13.177617821509799,type5
439,22.814884617533195,11.718393730187808,type5
440,22.91298096560106,11.436807548262305,type5
441,20.95217401624984,12.423446258752307,type5
442,20.76068510358675,12.185518728388175,type5
443,22.698775556221452,11.0071199985656,type5
444,20.887188209331597,11.496941070942379,type5
445,20.210708246005186,11.406262941384135,type5
446,21.060693056708942,10.889731709195928,type5
447,22.49329515862283,10.401101140306158,type5
448,22.879015986459112,10.202529417120571,type5
449,20.901333883503305,10.13010770969244,type5
450,20.086582362716637,9.844028887111254,type5
451,21.53193832517618,9.668840262323496,type5
452,21.876158154764937,9.500149955600078,type5
453,23.706741267429422,9.707904634209266,type5
454,23.16961193357385,9.462549571339052,type5
455,23.990940491637453,9.632732374352745,type5
456,21.945178877773856,8.663071977810686,type5
457,23.50659883082804,9.23009818709538,type5
458,22.16640499881213,8.30351768282146,type5
459,22.197840085193846,8.070853954529904,type5
460,22.024613902718666,7.660130510506855,type5
461,21.380219413019887,6.761475090997456,type5
462,22.016719562087783,6.9690054242130515,type5
463,22.903877974048022,7.58094622750713,type5
464,22.056108681367526,6.131771958421149,type5
465,22.6911689450045,6.529710221331709,type5
466,23.552513170281667,7.492879267641045,type5
467,23.926965765912993,7.834937448456736,type5
468,23.22013421526611,5.7507763388139965,type5
469,23.645915350646227,6.087629343854722,type5
470,24.269497743018842,7.357755861817498,type5
471,24.347435500669686,6.881294274783457,type5
472,24.450612665662668,6.178927158806456,type5
473,24.788739492649494,7.342635200383188,type5
474,24.98996813268079,9.367791034369459,type5
475,25.201786621783445,5.763977500818006,type5
476,25.480941870329772,5.687601112878555,type5
477,25.660029917913736,6.256784326132057,type5
478,26.109950200849756,5.424722956446764,type5
479,25.57237753500717,8.159221675082753,type5
480,26.613406485447957,5.776916773652823,type5
481,26.708654468381884,6.258568600556172,type5
482,26.216507002791943,7.729494253306493,type5
483,27.264022788952037,6.351091030414698,type5
484,27.344785284500155,6.7072098031083085,type5
485,27.61920782400707,6.776020469078606,type5
486,27.72304168576218,7.0518848955991285,type5
487,27.513130385265825,7.603735017727432,type5
488,27.727359166948244,7.711473928925752,type5
489,28.83901872424155,7.173390398931686,type5
490,28.232556223144357,7.922562258882477,type5
491,29.187556914465475,7.670105904434978,type5
492,27.845093122820074,8.645729750142975,type5
493,26.72669986244941,9.308733651558398,type5
494,29.231372335650775,8.610283309037104,type5
495,27.503931616733016,9.350319511070806,type5
496,27.362700694201113,9.544626766001182,type5
497,29.104929542674874,9.4761322836152,type5
498,29.444157845435992,9.717565457760934,type5
499,28.39574595092708,10.0,type5
500,29.340613826515682,10.0,type6
501,28.64714946690848,10.231783169272804,type6
502,28.448965791512276,10.440154164475981,type6
503,28.831609817942965,10.73848226248068,type6
504,26.662736952120472,10.431420630178275,type6
505,28.26934853673523,11.073757606201603,type6
506,28.939826029580942,11.577268413689577,type6
507,28.0731478960546,11.462824796719547,type6
508,28.837147358746115,12.1349314546801,type6
509,26.741435246126525,11.119152476951045,type6
510,28.86600787168315,12.846481289320668,type6
511,27.66847737479715,12.239118380997205,type6
512,28.118278122703593,12.973272184455677,type6
513,28.072155121037348,13.32608456299031,type6
514,26.05682768373212,11.300847832246786,type6
515,27.547372630253673,13.577284316895389,type6
516,27.407904134908314,13.880801482495425,type6
517,26.750917706005616,13.267937384946633,type6
518,26.875617775942434,14.107030046227948,type6
519,25.989524280109823,12.590074743770984,type6
520,25.86528156481964,12.782763913769802,type6
521,25.609495789359496,12.512375862506229,type6
522,25.61188026371968,13.470145415416312,type6
523,25.43567523041508,13.906512397226109,type6
524,25.08838844856319,11.855501883486067,type6
525,24.92598835584632,14.664218884295957,type6
526,24.810802535793503,12.379842251940454,type6
527,24.31720172061451,14.748966345430155,type6
528,24.461632043123117,12.572942952165086,type6
529,24.078000866293433,13.33489292218347,type6
530,23.42436061481364,14.552511025224202,type6
531,23.3667240950255,13.899257281188907,type6
532,23.3055794219774,13.418834575359467,type6
533,24.020022295142084,11.697371175098645,type6
534,22.589488343306748,13.623120862604504,type6
535,23.269075856316768,12.27440777723807,type6
536,23.964597846493206,11.194917783639204,type6
537,22.838379219896122,12.196193417199616,type6
538,22.638192577030857,12.113048563513583,type6
539,21.730539400229777,12.571132234398874,type6
540,22.11914406180988,11.983324296148522,type6
541,23.671230194396873,10.795538698318381,type6
542,21.52825295586633,11.789809997742802,type6
543,20.86944513250908,11.807717810172413,type6
544,20.473297999073093,11.647584787730654,type6
545,20.615860353685438,11.287299548899396,type6
546,20.673921267691625,10.977087970047144,type6
547,21.306874914039458,10.590941804882869,type6
548,20.138332523280532,10.464232956970871,type6
549,23.405839758552716,10.050604887541985,type6
550,20.979941261377295,9.872387596245982,type6
551,21.39624118718508,9.65588275670968,type6
552,20.876288145741615,9.340159439701585,type6
553,20.317533874222814,8.942418387469141,type6
554,21.252024379632765,8.899495062973068,type6
555,20.937855729887424,8.521500398384015,type6
556,20.87347415928617,8.194045474348979,type6
557,23.392537061037018,9.171295257810208,type6
558,21.183443787991028,7.715015687324096,type6
559,21.049467751191028,7.280257409642115,type6
560,22.848679871689367,8.308183151435031,type6
561,22.816955015197486,8.04688560787763,type6
562,21.523477179176428,6.467874196939359,type6
563,22.46555949846722,7.075099741100637,type6
564,23.800704046005578,8.424143510315352,type6
565,23.99060069869138,8.482821828670767,type6
566,23.087707966132903,6.68781303843296,type6
567,22.855541872895117,5.673124084155814,type6
568,24.762790232158398,9.433689120369445,type6
569,23.444692563582457,5.50623428274701,type6
570,24.005996192801327,6.404664451338547,type6
571,24.24340185976985,6.384101565369447,type6
572,24.40617670498319,5.8698682637201784,type6
573,24.729558307421662,6.598217796504079,type6
574,24.92341642211049,5.173697675496606,type6
575,25.142993302820443,6.9982011561212545,type6
576,25.451186840315977,5.954401668691595,type6
577,25.252900741360246,8.565728623355792,type6
578,26.024320849565658,5.77769194990661,type6
579,25.736460899742518,7.63152608465303,type6
580,26.316227631985754,6.554780903121021,type6
581,26.48359323509395,6.75138395942651,type6
582,25.28573245636909,9.466704932471462,type6
583,26.455818340580898,7.653668228537887,type6
584,27.681293541426033,6.234650077958527,type6
585,25.74960766535416,9.077308891958682,type6
586,27.735241566036766,7.038676632392052,type6
587,26.9004142466369,8.187958675870204,type6
588,28.1034283827773,7.395914388626464,type6
589,28.950177267263488,7.091546097688106,type6
590,26.362270364207642,9.124521996570857,type6
591,28.34245772178599,8.14030646753396,type6
592,26.807497689810596,9.139627336496643,type6
593,26.374007101834003,9.449930533572712,type6
594,27.459257503938474,9.192301946154918,type6
595,28.651337898094855,9.052608715418884,type6
596,29.36870720337979,9.158000701282374,type6
597,27.317224162489495,9.70427776707611,type6
598,29.398694967772357,9.720454708658039,type6
599,29.688918903803387,9.999999999999998,type6
